SampleID	JobID	WallTime	MemUsed	State	Log
BMT171D23	11122668	00:33:45	62.59 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT171D23.11122668.log
BMT171PRE	11122672	00:44:30	109.84 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT171PRE.11122672.log
BMT173D2	11122676	00:37:27	89.63 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT173D2.11122676.log
BMT173D37	11132680	00:37:30	92.56 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT173D37.11132680.log
BMT173D69	11132684	00:43:37	110.22 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT173D69.11132684.log
BMT173PRE	11132688	00:31:44	77.15 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT173PRE.11132688.log
BMT174D61	11132692	00:30:13	74.66 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT174D61.11132692.log
BMT174D7	11132696	00:33:15	76.98 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT174D7.11132696.log
BMT174PRE	11139805	00:01:40	6.74 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT174PRE.11139805.log
BMT180D0	11132700	00:36:07	89.05 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT180D0.11132700.log
BMT180D-6	11132704	00:27:53	83.92 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT180D-6.11132704.log
BMT181D3	11132708	00:27:26	67.35 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT181D3.11132708.log
BMT181PRE	11132712	00:40:30	101.63 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT181PRE.11132712.log
BMT182D-12	11132716	00:56:17	95.30 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT182D-12.11132716.log
BMT182D-13	11132720	00:42:04	94.54 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT182D-13.11132720.log
BMT183D5	11132724	00:25:38	69.75 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT183D5.11132724.log
BMT183D7	11132728	00:36:23	88.30 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT183D7.11132728.log
BMT184PRE	11132732	00:29:51	73.23 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT184PRE.11132732.log
BMT185D0	11132736	00:33:23	77.19 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT185D0.11132736.log
BMT185PRE	11132740	00:28:45	68.18 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT185PRE.11132740.log
