SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20653D22	11080900	00:14:56	26.20 GB	1	32	03:12:19	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D22.11080900.log
D20653D22	11145117	00:00:16	315.46 MB	1	32	00:00:30	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D22.11145117.log
D20653D29	11080907	00:15:56	36.39 GB	1	32	01:07:26	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D29.11080907.log
D20653D29	11145118	00:01:59	6.99 GB	1	32	00:03:51	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D29.11145118.log
D20653D7	10744678	00:29:58	56.04 GB	1	32	02:48:01	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D7.10744678.log
D20653D7	11145030	00:02:26	7.75 GB	1	32	00:04:45	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D7.11145030.log
D20653PRE	10744682	00:28:32	72.61 GB	1	32	02:14:18	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653PRE.10744682.log
D20653PRE	11145031	00:02:53	5.37 GB	1	32	00:05:38	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653PRE.11145031.log
D20726D0	10744686	00:31:51	56.06 GB	1	32	02:41:22	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D0.10744686.log
D20726D0	11145032	00:03:14	8.92 GB	1	32	00:06:17	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D0.11145032.log
D20726D174	10744690	00:32:04	57.92 GB	1	32	02:24:05	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D174.10744690.log
D20726D174	11145033	00:03:25	8.77 GB	1	32	00:06:39	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D174.11145033.log
D20726D28	10744694	00:27:39	55.22 GB	1	32	02:08:52	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D28.10744694.log
D20726D28	11145034	00:02:44	8.43 GB	1	32	00:05:19	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D28.11145034.log
D20726D366	10744701	00:26:59	69.40 GB	1	32	01:56:15	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D366.10744701.log
D20726D366	11145035	00:03:34	9.56 GB	1	32	00:06:56	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D366.11145035.log
D20726D62	10744708	00:19:33	51.68 GB	1	32	01:34:54	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D62.10744708.log
D20726D62	11145036	00:05:17	11.56 GB	1	32	00:10:20	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D62.11145036.log
D20726D97	10744715	00:18:27	49.71 GB	1	32	01:32:05	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D97.10744715.log
D20726D97	11145037	00:02:43	6.14 GB	1	32	00:05:15	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726D97.11145037.log
D20726PRE	10744722	00:37:09	71.17 GB	1	32	02:54:24	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726PRE.10744722.log
D20726PRE	11145038	00:02:59	9.24 GB	1	32	00:05:47	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20726PRE.11145038.log
D20784D113	10744729	00:37:12	73.69 GB	1	32	03:19:14	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D113.10744729.log
D20784D113	11145039	00:03:50	9.53 GB	1	32	00:07:28	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D113.11145039.log
D20784D12	11080914	00:29:23	55.31 GB	1	32	02:04:27	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D12.11080914.log
D20784D12	11145119	00:03:20	7.99 GB	1	32	00:06:33	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D12.11145119.log
D20784D171	10752229	00:47:07	42.97 GB	1	32	03:44:36	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D171.10752229.log
D20784D171	11145040	00:04:42	10.76 GB	1	32	00:09:09	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D171.11145040.log
D20784D24	10752236	00:27:43	58.92 GB	1	32	02:10:24	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D24.10752236.log
D20784D24	11145041	00:03:10	8.59 GB	1	32	00:06:10	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D24.11145041.log
D20784D61	10752243	00:30:30	63.02 GB	1	32	02:17:46	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D61.10752243.log
D20784D61	11145042	00:03:19	8.97 GB	1	32	00:06:24	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D61.11145042.log
D20784D7	10752250	00:31:24	71.76 GB	1	32	02:20:08	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D7.10752250.log
D20784D7	11145043	00:03:47	9.71 GB	1	32	00:07:23	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D7.11145043.log
D20784D89	10752257	00:31:05	35.02 GB	1	32	02:21:40	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D89.10752257.log
D20784D89	11145044	00:03:25	8.71 GB	1	32	00:06:36	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784D89.11145044.log
D20784PRE	10752264	00:32:05	65.93 GB	1	32	02:25:00	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784PRE.10752264.log
D20784PRE	11145045	00:02:40	8.88 GB	1	32	00:05:10	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20784PRE.11145045.log
D20923D15	10752271	00:35:51	59.27 GB	1	32	03:11:56	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D15.10752271.log
D20923D15	11145046	00:02:56	9.01 GB	1	32	00:05:39	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D15.11145046.log
D20923D22	10752278	00:27:36	32.17 GB	1	32	01:51:32	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D22.10752278.log
D20923D22	11145047	00:03:00	7.69 GB	1	32	00:05:50	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D22.11145047.log
D20923D8	10752285	00:38:10	72.07 GB	1	32	03:41:23	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D8.10752285.log
D20923D8	11145048	00:04:20	7.38 GB	1	32	00:08:27	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D8.11145048.log
D20923D98	10752292	00:23:20	60.39 GB	1	32	01:59:15	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D98.10752292.log
D20923D98	11145049	00:03:07	8.09 GB	1	32	00:06:08	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923D98.11145049.log
D20923PRE	10752299	00:31:30	79.43 GB	1	32	02:45:11	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923PRE.10752299.log
D20923PRE	11145050	00:03:43	9.81 GB	1	32	00:07:16	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20923PRE.11145050.log
D21044D10	10752313	00:17:03	39.75 GB	1	32	01:13:08	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D10.10752313.log
D21044D10	11145052	00:01:58	6.88 GB	1	32	00:03:48	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D10.11145052.log
D21044D102	10752306	00:25:32	63.57 GB	1	32	02:06:35	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D102.10752306.log
D21044D102	11145051	00:03:17	8.83 GB	1	32	00:06:26	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D102.11145051.log
D21044D20	10752320	00:36:42	73.70 GB	1	32	03:11:01	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D20.10752320.log
D21044D20	11145053	00:04:06	9.55 GB	1	32	00:08:01	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D20.11145053.log
D21044D27	10752327	00:34:45	73.76 GB	1	32	02:16:04	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D27.10752327.log
D21044D27	11145054	00:03:10	10.13 GB	1	32	00:06:05	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D27.11145054.log
D21044D60	10752334	00:23:18	56.11 GB	1	32	02:13:33	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D60.10752334.log
D21044D60	11145055	00:03:02	8.68 GB	1	32	00:05:57	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044D60.11145055.log
D21044PRE	10752341	00:20:21	43.11 GB	1	32	01:50:03	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044PRE.10752341.log
D21044PRE	11145056	00:02:37	8.18 GB	1	32	00:05:05	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21044PRE.11145056.log
D21276D13	10752348	00:37:13	47.61 GB	1	32	02:27:54	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D13.10752348.log
D21276D13	11145057	00:03:46	9.61 GB	1	32	00:07:19	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D13.11145057.log
D21276D183	10752355	00:22:21	53.61 GB	1	32	01:42:43	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D183.10752355.log
