SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20622D7	10679445	00:15:49	32.69 GB	1	32	00:32:50	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D7.10679445.log
D20622D90	10679452	00:23:16	31.68 GB	1	32	00:47:53	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D90.10679452.log
D20622PRE	10679459	00:15:18	27.03 GB	1	32	00:31:36	COMPLETED	Duke_short/0.2_deduplication/logs/D20622PRE.10679459.log
D20653D103	10679466	00:20:35	28.53 GB	1	32	00:42:33	COMPLETED	Duke_short/0.2_deduplication/logs/D20653D103.10679466.log
D20653D12	11080891	00:16:54	16.37 GB	1	32	00:34:53	COMPLETED	Duke_short/0.2_deduplication/logs/D20653D12.11080891.log
D20653D22	11080898	00:10:52	13.17 GB	1	32	00:22:40	COMPLETED	Duke_short/0.2_deduplication/logs/D20653D22.11080898.log
D20653D29	11080905	00:12:31	19.31 GB	1	32	00:25:45	COMPLETED	Duke_short/0.2_deduplication/logs/D20653D29.11080905.log
D20653D7	10679473	00:19:28	29.45 GB	1	32	00:40:16	COMPLETED	Duke_short/0.2_deduplication/logs/D20653D7.10679473.log
D20653PRE	10679480	00:19:02	10.46 GB	1	32	00:39:24	COMPLETED	Duke_short/0.2_deduplication/logs/D20653PRE.10679480.log
D20726D0	10679487	00:16:32	29.58 GB	1	32	00:33:53	COMPLETED	Duke_short/0.2_deduplication/logs/D20726D0.10679487.log
D20726D174	10679494	00:21:54	33.46 GB	1	32	00:45:37	COMPLETED	Duke_short/0.2_deduplication/logs/D20726D174.10679494.log
D20726D28	10679501	00:16:15	8.04 GB	1	32	00:31:04	COMPLETED	Duke_short/0.2_deduplication/logs/D20726D28.10679501.log
D20726D366	10744699	00:22:34	10.50 GB	1	32	00:46:16	COMPLETED	Duke_short/0.2_deduplication/logs/D20726D366.10744699.log
D20726D62	10744706	00:16:52	24.23 GB	1	32	00:33:34	COMPLETED	Duke_short/0.2_deduplication/logs/D20726D62.10744706.log
D20726D97	10744713	00:16:41	8.55 GB	1	32	00:33:39	COMPLETED	Duke_short/0.2_deduplication/logs/D20726D97.10744713.log
D20726PRE	10744720	00:25:27	33.61 GB	1	32	00:51:17	COMPLETED	Duke_short/0.2_deduplication/logs/D20726PRE.10744720.log
D20784D113	10744727	00:24:21	9.08 GB	1	32	00:49:36	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D113.10744727.log
D20784D12	11080912	00:16:04	8.68 GB	1	32	00:31:58	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D12.11080912.log
D20784D171	10752227	00:24:50	41.19 GB	1	32	00:50:46	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D171.10752227.log
D20784D24	10752234	00:16:36	30.90 GB	1	32	00:33:33	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D24.10752234.log
D20784D61	10752241	00:21:11	30.59 GB	1	32	00:43:27	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D61.10752241.log
D20784D7	10752248	00:20:28	35.20 GB	1	32	00:41:21	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D7.10752248.log
D20784D89	10752255	00:17:01	29.17 GB	1	32	00:34:31	COMPLETED	Duke_short/0.2_deduplication/logs/D20784D89.10752255.log
D20784PRE	10752262	00:21:37	29.89 GB	1	32	00:44:18	COMPLETED	Duke_short/0.2_deduplication/logs/D20784PRE.10752262.log
D20923D15	10752269	00:23:32	32.42 GB	1	32	00:48:31	COMPLETED	Duke_short/0.2_deduplication/logs/D20923D15.10752269.log
D20923D22	10752276	00:17:19	13.59 GB	1	32	00:36:00	COMPLETED	Duke_short/0.2_deduplication/logs/D20923D22.10752276.log
D20923D8	10752283	00:22:54	27.91 GB	1	32	00:47:20	COMPLETED	Duke_short/0.2_deduplication/logs/D20923D8.10752283.log
D20923D98	10752290	00:16:10	29.46 GB	1	32	00:33:08	COMPLETED	Duke_short/0.2_deduplication/logs/D20923D98.10752290.log
D20923PRE	10752297	00:20:05	34.00 GB	1	32	00:41:20	COMPLETED	Duke_short/0.2_deduplication/logs/D20923PRE.10752297.log
D21044D10	10752311	00:12:37	21.78 GB	1	32	00:26:02	COMPLETED	Duke_short/0.2_deduplication/logs/D21044D10.10752311.log
D21044D102	10752304	00:17:12	20.54 GB	1	32	00:34:50	COMPLETED	Duke_short/0.2_deduplication/logs/D21044D102.10752304.log
D21044D20	10752318	00:18:56	36.85 GB	1	32	00:39:41	COMPLETED	Duke_short/0.2_deduplication/logs/D21044D20.10752318.log
D21044D27	10752325	00:21:00	35.22 GB	1	32	00:43:06	COMPLETED	Duke_short/0.2_deduplication/logs/D21044D27.10752325.log
D21044D60	10752332	00:16:17	30.85 GB	1	32	00:33:32	COMPLETED	Duke_short/0.2_deduplication/logs/D21044D60.10752332.log
D21044PRE	10752339	00:12:54	23.19 GB	1	32	00:26:50	COMPLETED	Duke_short/0.2_deduplication/logs/D21044PRE.10752339.log
D21276D13	10752346	00:19:48	33.07 GB	1	32	00:40:50	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D13.10752346.log
D21276D183	10752353	00:17:46	19.77 GB	1	32	00:36:39	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D183.10752353.log
D21276D-2	11080919	00:17:43	8.10 GB	1	32	00:36:19	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D-2.11080919.log
D21276D30	10752360	00:27:30	30.82 GB	1	32	00:57:23	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D30.10752360.log
D21276D5	10826217	00:23:04	9.20 GB	1	32	00:47:32	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D5.10826217.log
D21276D57	11080926	00:15:57	7.54 GB	1	32	00:32:53	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D57.11080926.log
