SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20248PRE	10679369	00:48:59	4.05 GB	1	8	01:19:24	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248PRE.10679369.log
D20622D-1	10679376	00:55:10	5.33 GB	1	8	01:27:24	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D-1.10679376.log
D20622D11	10679383	00:42:34	7.97 GB	1	8	01:08:21	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D11.10679383.log
D20622D14	10679390	00:31:43	6.68 GB	1	8	00:54:11	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D14.10679390.log
D20622D167	10679397	00:47:24	9.11 GB	1	8	01:15:54	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D167.10679397.log
D20622D20	10744611	00:48:16	9.07 GB	1	8	01:18:11	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D20.10744611.log
D20622D25	10679411	00:38:37	7.72 GB	1	8	01:03:56	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D25.10679411.log
D20622D276	10679418	00:49:25	7.38 GB	1	8	01:19:46	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D276.10679418.log
D20622D28	10679425	00:50:54	9.78 GB	1	8	01:22:54	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D28.10679425.log
D20622D32	10679432	00:45:34	6.57 GB	1	8	01:15:21	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D32.10679432.log
D20622D64	10744633	03:12:27	13.63 GB	1	8	05:15:06	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D64.10744633.log
D20622D7	10679446	00:48:58	9.19 GB	1	8	01:19:17	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D7.10679446.log
D20622D90	10679453	00:59:20	9.62 GB	1	8	01:36:09	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622D90.10679453.log
D20622PRE	10679460	00:47:04	9.17 GB	1	8	01:16:34	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20622PRE.10679460.log
D20653D103	10679467	00:50:55	6.41 GB	1	8	01:22:09	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20653D103.10679467.log
D20653D12	11080892	00:42:03	5.04 GB	1	8	01:08:13	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20653D12.11080892.log
D20653D22	11080899	00:31:11	6.34 GB	1	8	00:51:20	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20653D22.11080899.log
D20653D29	11080906	00:31:48	4.27 GB	1	8	00:50:33	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20653D29.11080906.log
D20653D7	10679474	00:50:10	9.03 GB	1	8	01:20:57	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20653D7.10679474.log
D20653PRE	10679481	00:58:30	7.95 GB	1	8	01:35:08	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20653PRE.10679481.log
D20726D0	10679488	00:52:14	9.74 GB	1	8	01:24:01	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726D0.10679488.log
D20726D174	10679495	00:53:22	4.61 GB	1	8	01:26:54	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726D174.10679495.log
D20726D28	10679502	00:44:17	7.27 GB	1	8	01:10:38	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726D28.10679502.log
D20726D366	10744700	00:58:08	8.05 GB	1	8	01:33:03	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726D366.10744700.log
D20726D62	10744707	00:41:17	5.19 GB	1	8	01:06:51	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726D62.10744707.log
