SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20248D1	13111904	00:18:04	40.54 GB	1	16	01:00:01	COMPLETED	Duke_short/3.1_binning/logs/D20248D1.13111904.log
D20248D14	13111908	00:19:39	51.16 GB	1	16	01:34:57	COMPLETED	Duke_short/3.1_binning/logs/D20248D14.13111908.log
D20248D194	13111912	00:28:59	57.07 GB	1	16	02:53:29	COMPLETED	Duke_short/3.1_binning/logs/D20248D194.13111912.log
D20248D21	13111916	00:45:18	35.76 GB	1	16	03:12:38	COMPLETED	Duke_short/3.1_binning/logs/D20248D21.13111916.log
D20248D28	13111920	00:15:11	43.52 GB	1	16	01:04:41	COMPLETED	Duke_short/3.1_binning/logs/D20248D28.13111920.log
D20248D54	13111924	00:29:01	61.97 GB	1	16	02:38:01	COMPLETED	Duke_short/3.1_binning/logs/D20248D54.13111924.log
D20248D8	13111928	00:33:34	47.86 GB	1	16	04:35:23	COMPLETED	Duke_short/3.1_binning/logs/D20248D8.13111928.log
D20248PRE	13111932	00:23:34	38.53 GB	1	16	01:33:31	COMPLETED	Duke_short/3.1_binning/logs/D20248PRE.13111932.log
D20622D11	13111940	00:35:33	46.46 GB	1	16	04:48:08	COMPLETED	Duke_short/3.1_binning/logs/D20622D11.13111940.log
D20622D-1	13111936	00:28:39	24.04 GB	1	16	01:55:08	COMPLETED	Duke_short/3.1_binning/logs/D20622D-1.13111936.log
D20622D14	13111944	00:15:08	37.38 GB	1	16	01:51:14	COMPLETED	Duke_short/3.1_binning/logs/D20622D14.13111944.log
D20622D167	13111948	00:16:56	32.56 GB	1	16	00:48:26	COMPLETED	Duke_short/3.1_binning/logs/D20622D167.13111948.log
D20622D20	13111952	00:18:55	33.48 GB	1	16	01:02:12	COMPLETED	Duke_short/3.1_binning/logs/D20622D20.13111952.log
D20622D25	13111956	00:16:35	42.60 GB	1	16	00:59:20	COMPLETED	Duke_short/3.1_binning/logs/D20622D25.13111956.log
D20622D276	13111960	00:15:30	46.64 GB	1	16	01:07:21	COMPLETED	Duke_short/3.1_binning/logs/D20622D276.13111960.log
D20622D28	13111964	00:22:51	38.79 GB	1	16	01:19:54	COMPLETED	Duke_short/3.1_binning/logs/D20622D28.13111964.log
D20622D32	13111968	00:17:46	49.17 GB	1	16	01:14:03	COMPLETED	Duke_short/3.1_binning/logs/D20622D32.13111968.log
D20622D64	13111972	01:24:48	128.00 GB	1	16	07:12:54	COMPLETED	Duke_short/3.1_binning/logs/D20622D64.13111972.log
D20622D7	13111976	00:20:11	52.91 GB	1	16	01:26:26	COMPLETED	Duke_short/3.1_binning/logs/D20622D7.13111976.log
D20622D90	13111980	00:32:48	29.37 GB	1	16	03:14:04	COMPLETED	Duke_short/3.1_binning/logs/D20622D90.13111980.log
D20622PRE	13111984	00:37:34	47.80 GB	1	16	05:19:27	COMPLETED	Duke_short/3.1_binning/logs/D20622PRE.13111984.log
D20653D103	13111988	00:36:08	41.27 GB	1	16	04:16:34	COMPLETED	Duke_short/3.1_binning/logs/D20653D103.13111988.log
D20653D12	13112345	00:08:03	20.61 GB	1	16	00:51:09	COMPLETED	Duke_short/3.1_binning/logs/D20653D12.13112345.log
D20653D22	13112349	00:01:30	2.63 GB	1	16	00:06:55	COMPLETED	Duke_short/3.1_binning/logs/D20653D22.13112349.log
D20653D29	13112353	00:10:17	18.47 GB	1	16	00:39:36	COMPLETED	Duke_short/3.1_binning/logs/D20653D29.13112353.log
D20653D7	13111992	00:19:11	46.57 GB	1	16	01:22:42	COMPLETED	Duke_short/3.1_binning/logs/D20653D7.13111992.log
D20653PRE	13111996	00:21:14	53.22 GB	1	16	01:08:24	COMPLETED	Duke_short/3.1_binning/logs/D20653PRE.13111996.log
D20726D0	13112000	00:20:48	51.38 GB	1	16	01:03:41	COMPLETED	Duke_short/3.1_binning/logs/D20726D0.13112000.log
D20726D174	13112004	00:17:59	56.83 GB	1	16	00:59:31	COMPLETED	Duke_short/3.1_binning/logs/D20726D174.13112004.log
D20726D28	13112008	00:35:20	24.19 GB	1	16	04:34:22	COMPLETED	Duke_short/3.1_binning/logs/D20726D28.13112008.log
D20726D366	13112012	00:35:01	57.52 GB	1	16	02:32:14	COMPLETED	Duke_short/3.1_binning/logs/D20726D366.13112012.log
D20726D62	13112016	00:44:01	53.25 GB	1	16	03:58:37	COMPLETED	Duke_short/3.1_binning/logs/D20726D62.13112016.log
D20726D97	13112020	00:16:49	25.53 GB	1	16	00:53:02	COMPLETED	Duke_short/3.1_binning/logs/D20726D97.13112020.log
D20726PRE	13112024	00:40:48	39.72 GB	1	16	02:49:30	COMPLETED	Duke_short/3.1_binning/logs/D20726PRE.13112024.log
D20784D113	13112028	00:53:44	61.68 GB	1	16	06:24:22	COMPLETED	Duke_short/3.1_binning/logs/D20784D113.13112028.log
D20784D12	13112357	00:14:52	44.58 GB	1	16	01:33:45	COMPLETED	Duke_short/3.1_binning/logs/D20784D12.13112357.log
D20784D171	13112032	00:50:53	46.57 GB	1	16	03:39:44	COMPLETED	Duke_short/3.1_binning/logs/D20784D171.13112032.log
D20784D24	13112036	00:18:15	38.80 GB	1	16	01:23:42	COMPLETED	Duke_short/3.1_binning/logs/D20784D24.13112036.log
D20784D61	13112040	00:26:03	41.70 GB	1	16	02:27:59	COMPLETED	Duke_short/3.1_binning/logs/D20784D61.13112040.log
D20784D7	13112044	00:23:26	64.19 GB	1	16	01:10:22	COMPLETED	Duke_short/3.1_binning/logs/D20784D7.13112044.log
D20784D89	13112048	00:27:57	44.50 GB	1	16	03:15:31	COMPLETED	Duke_short/3.1_binning/logs/D20784D89.13112048.log
D20784PRE	13112052	00:31:46	54.39 GB	1	16	03:28:50	COMPLETED	Duke_short/3.1_binning/logs/D20784PRE.13112052.log
D20923D15	13112056	00:29:08	41.38 GB	1	16	03:12:15	COMPLETED	Duke_short/3.1_binning/logs/D20923D15.13112056.log
D20923D22	13112060	00:22:31	34.87 GB	1	16	01:28:46	COMPLETED	Duke_short/3.1_binning/logs/D20923D22.13112060.log
D20923D8	13112064	00:21:50	37.68 GB	1	16	01:36:51	COMPLETED	Duke_short/3.1_binning/logs/D20923D8.13112064.log
D20923D98	13112068	00:35:03	41.82 GB	1	16	03:56:18	COMPLETED	Duke_short/3.1_binning/logs/D20923D98.13112068.log
D20923PRE	13112072	00:27:18	53.53 GB	1	16	02:24:34	COMPLETED	Duke_short/3.1_binning/logs/D20923PRE.13112072.log
D21044D10	13112080	00:12:54	21.50 GB	1	16	00:44:16	COMPLETED	Duke_short/3.1_binning/logs/D21044D10.13112080.log
D21044D102	13112076	00:45:40	54.51 GB	1	16	05:44:04	COMPLETED	Duke_short/3.1_binning/logs/D21044D102.13112076.log
D21044D20	13112084	00:26:28	37.06 GB	1	16	01:23:13	COMPLETED	Duke_short/3.1_binning/logs/D21044D20.13112084.log
D21044D27	13112088	00:30:54	52.17 GB	1	16	01:55:50	COMPLETED	Duke_short/3.1_binning/logs/D21044D27.13112088.log
D21044D60	13112092	00:28:10	51.42 GB	1	16	03:11:22	COMPLETED	Duke_short/3.1_binning/logs/D21044D60.13112092.log
D21044PRE	13112096	00:28:20	44.52 GB	1	16	01:52:03	COMPLETED	Duke_short/3.1_binning/logs/D21044PRE.13112096.log
D21276D13	13112100	00:24:21	41.85 GB	1	16	02:06:52	COMPLETED	Duke_short/3.1_binning/logs/D21276D13.13112100.log
D21276D183	13112104	00:29:31	48.92 GB	1	16	03:29:50	COMPLETED	Duke_short/3.1_binning/logs/D21276D183.13112104.log
D21276D-2	13112361	00:13:34	31.53 GB	1	16	00:56:02	COMPLETED	Duke_short/3.1_binning/logs/D21276D-2.13112361.log
D21276D30	13112108	00:36:20	60.80 GB	1	16	03:11:30	COMPLETED	Duke_short/3.1_binning/logs/D21276D30.13112108.log
D21276D5	13112112	00:38:36	34.17 GB	1	16	04:19:29	COMPLETED	Duke_short/3.1_binning/logs/D21276D5.13112112.log
D21276D57	13112365	00:18:35	29.52 GB	1	16	01:32:15	COMPLETED	Duke_short/3.1_binning/logs/D21276D57.13112365.log
D21276D89	13112116	00:21:03	55.69 GB	1	16	01:55:27	COMPLETED	Duke_short/3.1_binning/logs/D21276D89.13112116.log
D21276PRE	13112120	00:45:01	44.28 GB	1	16	03:19:23	COMPLETED	Duke_short/3.1_binning/logs/D21276PRE.13112120.log
D21281D2	13112124	00:22:41	33.39 GB	1	16	01:24:56	COMPLETED	Duke_short/3.1_binning/logs/D21281D2.13112124.log
D21281D49	13112128	00:37:35	31.99 GB	1	16	02:53:41	COMPLETED	Duke_short/3.1_binning/logs/D21281D49.13112128.log
D21281PRE	13112132	00:45:06	32.71 GB	1	16	03:23:40	COMPLETED	Duke_short/3.1_binning/logs/D21281PRE.13112132.log
D21309D0	13112136	00:30:25	47.35 GB	1	16	02:11:43	COMPLETED	Duke_short/3.1_binning/logs/D21309D0.13112136.log
D21309D10	13112140	00:34:36	53.56 GB	1	16	04:29:18	COMPLETED	Duke_short/3.1_binning/logs/D21309D10.13112140.log
D21309D15	13112144	00:11:14	27.28 GB	1	16	00:35:07	COMPLETED	Duke_short/3.1_binning/logs/D21309D15.13112144.log
D21309D181	13112161	00:46:51	46.61 GB	1	16	05:43:32	COMPLETED	Duke_short/3.1_binning/logs/D21309D181.13112161.log
