SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21590D97	13112218	02:04:08	36.96 GB	1	48	11:06:54	COMPLETED	Duke_short/3.2_refine_bins/logs/D21590D97.13112218.log
D21590PRE	13112222	00:51:09	36.19 GB	1	48	02:49:23	COMPLETED	Duke_short/3.2_refine_bins/logs/D21590PRE.13112222.log
D21593D-3	13112226	01:45:32	36.36 GB	1	48	09:20:49	COMPLETED	Duke_short/3.2_refine_bins/logs/D21593D-3.13112226.log
D21593D7	13112230	01:36:48	37.44 GB	1	48	08:47:15	COMPLETED	Duke_short/3.2_refine_bins/logs/D21593D7.13112230.log
D21593PRE	13112234	01:47:34	36.37 GB	1	48	09:25:13	COMPLETED	Duke_short/3.2_refine_bins/logs/D21593PRE.13112234.log
D21630D15	13112238	01:06:16	36.44 GB	1	48	04:58:25	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630D15.13112238.log
D21630D28	13112242	00:47:49	36.37 GB	1	48	02:40:33	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630D28.13112242.log
D21630D35	13112246	00:57:03	35.10 GB	1	48	02:53:52	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630D35.13112246.log
D21630D57	13112370	00:41:25	33.95 GB	1	48	00:59:42	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630D57.13112370.log
D21630D8	13112250	01:09:34	36.71 GB	1	48	04:59:44	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630D8.13112250.log
D21630D96	13112254	01:22:26	36.07 GB	1	48	07:26:31	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630D96.13112254.log
D21630PRE	13112258	01:25:29	36.73 GB	1	48	07:43:23	COMPLETED	Duke_short/3.2_refine_bins/logs/D21630PRE.13112258.log
D21685D0	13112262	00:41:12	34.83 GB	1	48	01:43:13	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685D0.13112262.log
D21685D15	13112266	01:16:29	35.65 GB	1	48	05:26:19	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685D15.13112266.log
D21685D22	13112270	01:07:25	35.39 GB	1	48	04:08:31	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685D22.13112270.log
D21685D30	13112274	01:11:55	36.13 GB	1	48	05:37:08	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685D30.13112274.log
D21685D58	13112278	01:08:06	36.00 GB	1	48	05:01:06	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685D58.13112278.log
D21685D7	13112282	01:12:44	35.39 GB	1	48	04:38:39	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685D7.13112282.log
