SampleID	Actinomycetota	Bacteroidota	Campylobacterota	Candidatus_Melainabacteria	Candidatus_Saccharibacteria	Chloroflexota	Cyanobacteriota	Firmicutes	Fusobacteriota	Lentisphaerota	Pseudomonadota	Synergistota	Thermodesulfobacteriota	Unclassified	UNCLASSIFIED	Verrucomicrobiota
BMT140D87	3.74889682144227	21.0181542040385	0.0718650273991398	0	0.102906545586064	0	0	39.0574499201456	0.292844862751434	0	0.0015651185640466	0	0	0.017495789662378	6.83818	28.8506316827169
BMT140pre	5.16826790608495	1.78008866882891	0	0	0.0154041242569241	0	0	80.7214007313844	0	0	0.0158953719553226	0	0.0217552552147903	0	12.2772	0
BMT141D14	2.75419967111925	13.1380365734494	0	0	0	0	0	67.8235631035415	0	0	0.0127293392504019	0	0	0.11936900146869	16.14401	0.0080921030149129
BMT141D163	6.87537229543236	3.22245721229079	0	0.0233996908746189	9.30573389807694e-05	0	0	70.3895863760246	0	0	0.0628644623605542	0	0	0.0769245803047396	15.40242	3.94687475722373
BMT141pre	25.8392568601392	11.3290458171894	0	0	0.0181315092400398	0	0	51.8832329863269	0.0013361003347012	0	0.495056558914005	0	0.0920922848146433	0.0130023186934014	10.32884	0
BMT142D1	0.0598408424987194	13.4402957823612	0	0	0.0054088763350528	0	0	43.5304994633802	0	0	10.0317633155699	0	1.56590401927912	0	31.35944	0.0068503281502319
BMT142D8	3.85598164762201	47.9505964370231	0.0073541946595691	0	0	0	0	39.6379266310121	0.364651644495649	0	0.572869590529205	0	0	0	7.61062	0
BMT142pre	20.068214173811	0.0938158996986891	0	0	0.0180812127378446	0	0	62.1444924478348	0	0	0.234882384099974	0	0.0031291231176452	0	17.43738	0
BMT144D207	0.0124708598794965	50.0682032378112	0.0163052491189917	0	0	0	0	22.6461575042902	0	0	0.0046201843777598	0	0	0	27.24119	0.0110520631020742
BMT144PRE	2.80780727933652	61.5271686862076	0	0	0	0	0	24.7000846167269	0	0	0.0353698653612565	0	0.664596269948341	0	10.25155	0.0134263685816898
BMT146D142	6.28264027834675	0.694073943757737	0.0008875625879254	0	0	0	0	74.2332350218454	0.0074262117448445	0	0.0029476849250369	0	0.172545424203131	0.0116848836116796	18.57224	0.0223112063386775
BMT146D2	2.38639689132806	1.57540421995973	0	0	0	0	0	78.3010796088305	0	0	0.122928357438052	0	0	0.0003377831683506	17.61386	0
BMT146D42	0.304369980496257	0.344512022831389	0	0	0	0	0	71.9013481342685	0	0	0	0	0	0	27.44977	0
BMT146D52	5.47626143322985	0.102281051301201	0	0	0	0	0	79.5209261078649	0	0	0	0	0	0	14.90053	0
BMT146D57	3.45342949066133	1.15344713652138	0	0	0	0	0	78.0647003006092	0	0	0.0005870170360047	0	0	0	17.32154	0.0062918304845012
BMT146D69	3.64638319646732	0.194943429106797	0	0	0	0	0	78.3932449256328	0	0	0.0127423146124748	0	0	0	17.73845	0.0142394748832756
BMT146pre	2.91989812866029	5.46559268518185	0	0	0	0	0	76.0850150271045	0	0	0	0	0	0.0246218802179473	15.50487	0
BMT148D67	3.27206627696741	44.4774055196479	0	0	0.0066181179557045	0	0	24.1643645084535	0	0	0.259387249071699	0	0.0005071025446578	0.0012634588824526	14.05042	13.7679630118373
BMT148PRE	6.37779222798241	13.1728110697562	0	0	0.0015324840954818	0	0	57.3969478017046	0	0	0.0592352015682171	0	0.026450988239873	0.0814796773419206	21.81204	1.07171460450818
BMT149D12	0.0980059877506074	0.168151524115856	0	0	0	0	0	75.2111642455168	0	0	0	0	0	0	24.51788	0.0048006629859354
BMT149D17	0.317488796004006	0	0	0	0.0389434770104045	0	0	88.0510070241581	0	0	0	0	0	0	11.59256	0
BMT149D24	0.424604161743517	0	0	0	0.0120365250651248	0	0	73.6342753837902	0	0	0	0	0	0	25.92908	0
BMT149D28	0.719357734647379	0.296770371735179	0	0	0.0263646021995989	0	0	78.2084304166544	0	0	0.0592747345871814	0	0.0006664539827765	0	20.66024	0.0288876065629671
