	ARO Accession	BMT101D-7	BMT101D1	BMT102D14	BMT133D1	BMT104D29	BMT102D10	BMT101D30	BMT102D3	BMT103D-8	BMT103D-1	BMT103D14	BMT101D14	BMT103D8	BMT104D0	BMT103D24	BMT102D-9	BMT104D14	BMT104D24	BMT104D7	BMT104D-53	BMT105D-8	BMT106D14	BMT102D28	BMT105D7	BMT106D0	BMT109d29	BMT108D-33	BMT109D-6	BMT106PRE	BMT105D-1	BMT103D27	BMT110D-9	BMT108PRE	BMT108D0	BMT110D15	BMT109D14	BMT111D6	BMT109D0	BMT110D4	BMT112D7	BMT111D21	BMT113D-12	BMT110D24	BMT111D-8	BMT112D19	BMT114D-36	BMT114D28	BMT111D3	BMT114D25	BMT118D10	BMT116D-3	BMT120D-5	BMT129D23	BMT118D-9	BMT123D-8	BMT115D18	BMT118D4	BMT119D-7	BMT115pre	BMT116D1	BMT119D9	BMT120D23	BMT112D15	BMT121D0	BMT121D-6	BMT121D22	BMT120D6	BMT121D26	BMT124D17	BMT124D7	BMT120D0	BMT131D0	BMT125D7	BMT124D0	BMT125D-14	BMT125D0	BMT119D1	BMT123D0	BMT126D8	BMT124D-13	BMT127D1	BMT121D15	BMT126d1	BMT138D5	BMT130D20	BMT130D-4	BMT126D21	BMT129D28	BMT129D-6	BMT127D-13	BMT127D21	BMT129D15	BMT130D25	BMT131D-6	BMT131D22	BMT127D6	BMT130D0	BMT128D-14	BMT130D7	BMT129D0	BMT133D-6	BMT131D14	BMT132D3	BMT140D13	BMT131D7	BMT134D2	BMT133D26	BMT133D15	BMT146D52	BMT140D62	BMT141pre	BMT134D8	BMT146D2	BMT146D42	BMT149D12	BMT146pre	BMT134pre	BMT134D15	BMT142D8	BMT149D17	BMT126D-12	BMT140D14	BMT151D1	BMT151pre	BMT140pre	BMT152PRE	BMT149pre	BMT149D24	BMT142pre	BMT138pre	BMT115D4	BMT142D1	BMT131D267	BMT132PRE	BMT134D186	BMT141D163	BMT153pre	BMT126D2	BMT141D14	BMT140D87	BMT144D207	BMT146D57	BMT149D28	BMT148D67	BMT146D69	BMT146D142	BMT144PRE	BMT148PRE	BMT151D15	BMT164D7	BMT153D99	BMT165D1	BMT165D22	BMT165D8	BMT164D9	BMT151D43	BMT165D29	BMT165PRE	BMT153D183	BMT151D114	BMT153D1	BMT153D73	BMT170D27	BMT164D183	BMT169D7	BMT168D18	BMT140D75	BMT168D11	BMT170D2	BMT169PRE	BMT153D142	BMT164D26	BMT168PRE	BMT170PRE	BMT166D5	BMT171D0	BMT170D135	BMT173D2	BMT170D55	BMT171D23	BMT166PRE	BMT173PRE	BMT173D37	BMT181D3	BMT174D7	BMT173D69	BMT180D-6	BMT180D0	BMT185PRE	BMT185D0	BMT183D5	BMT183D7	BMT184PRE	BMT171PRE	BMT181PRE	BMT182D-13	BMT182D-12	BMT101D7	BMT112D-6	BMT125D21
430	ARO_3003130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.251272116969588	3.0175607069921604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431	ARO_3003132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.66259974319618	15.115487578144215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
432	ARO_3003139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.478517954236195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
433	ARO_3003154	1.798874652571196	4.614573950850086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0364512689476706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.327461781338651	0.0	0.0
434	ARO_3003158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4400523843134136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
435	ARO_3003188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5946358292013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.996247710110064	15.653314143954159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
436	ARO_3003197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64369948948039	3.176570534943014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5211357773849308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7177723878202902	0.0	0.0	0.21361445749816027	0.0	0.0	0.0	0.0
437	ARO_3003205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5871130762624099	0.0	0.0	0.0	0.0	0.677877244751857	0.7732265028338682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5624522317957196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6986179377916475	0.0	0.0	0.0	0.0	0.0	0.0	0.6515541612812783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6252902325258134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2738236008211383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7035488262275233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14265317147322187	0.23141740885778087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5812134335380423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29397067106118485	0.26280831928270704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6733980971913873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
438	ARO_3003206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8813128743963419	0.612933207208316	2.0066310002576255	0.0	1.6932229412134878	0.0	1.473965671563552	0.0	0.0	0.0	0.0	0.0	1.4970971226907142	0.0	1.3670747516129051	1.376001708388681	0.0	0.0	0.0	0.0	0.0	0.898880921118516	0.8910497915593955	23.40907699233056	0.0	0.0	5.50705982086351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.316370515268225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1783032795691615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8825860781051749	0.0	0.0	0.0	0.0	0.0	0.3493165348118807	5.215783603769546	0.0	0.0	0.0	0.0	0.0	0.3046518459923001	0.0	0.0	0.0	0.0	0.0	0.244556382791976	0.301345258506163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40665388724293694	0.42594437677146674	0.0	1.2318843654135514	0.0	0.0	0.0	0.0	0.0	3.380146170643339	0.4457264753065388	0.0	0.0	0.0	0.0	0.0	0.0	0.3169391788961611	0.0	0.0	0.0	0.0	0.0	0.0	0.6638893351693438	0.0	0.0	0.0	0.0	0.0	0.7316290233410638	0.0	0.0	0.0	3.1264059097511243	0.0	2.072136185260729	0.7918981270066678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.96919076648852	0.0	0.0	0.0	0.8105705816199452	0.0	2.3935430819127985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28169727467136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.627122332205922	6.024055726279612	0.0	0.0	2.1374050931666626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28202786365067933	0.4862448801166617	0.0
439	ARO_3003208	0.0	0.0	0.0	0.0	17.5910315765737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.14227117478285	0.0	0.0	229.46622113191734	13.950748593382889	136.41451552269905	126.99587072245839	0.0	0.0	1.5624613300586194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.874361853025345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.714943203877285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.050105416757089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8726423734758204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.551446508699159	0.0
440	ARO_3003209	23.548334737665446	30.933240037042534	0.0	0.0	0.0	0.0	2.193223334295796	0.8214157763377004	0.0	0.0	0.0	20.186015040222134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8215928131135809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5372486416355735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7059473565737698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4750961162650766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.496349557666059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3598346907081547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.102525980474997	0.0	0.0	0.0	0.0	3.3919784312754144	13.823433734141151	0.0	0.0	0.0	11.461218115243513	0.0	0.0	0.0	13.960379250708625	0.573074322994637	0.0
441	ARO_3003324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056794119669565914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11089491570640586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05640361738241138	0.0	0.0	0.0	0.0
442	ARO_3003440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1925740160162168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1769411814699052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18106147310003068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
443	ARO_3003548	0.0	1.4590027354603845	0.0	0.0	0.0	0.0	5.161503852955981	0.0	0.0	9.2398153744443	0.0	0.5678736414166017	0.0	0.0	0.0	10.47612273248176	0.0	0.0	0.0	0.0	1.1968072928486815	0.0	0.0	0.0	0.0	0.0	1.7563360621157333	0.0	0.0	1.2934478370746088	0.0	8.052334056015932	2.874193069307788	47.71187836703444	0.0	0.0	0.0	0.0	18.192971862851596	0.0	0.0	0.0	0.0	1.5106595911737222	0.0	0.0	0.0	0.0	0.0	0.0	0.7048673619122559	1.4541009848379354	0.0	0.0	0.0	0.0	0.0	1.6811255867106107	49.27621638721997	31.62429181931895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4221746188441838	0.0	0.0	0.0	15.6867127042821	0.0	2.9385706707564743	0.0	3.6618963094618024	0.20831737934683606	106.35792271042142	0.0	5.849065485267196	0.0	0.0	0.0	0.0	0.0	0.0	1.143692095397068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1598753074921758	0.0	0.0	2.4990670944089386	0.29257801480414797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.378941095027185	0.0	1.552082516995414	0.0	0.0	0.0	0.35528050680965323	0.0	0.0	0.0	8.044145989062669	0.0	0.0	0.5935410586593637	0.0	0.0	0.0	0.0	2.0224338725584743	0.9390276468208295	0.0	87.65538952863726	1.1886571575142522	0.0	16.456099628100823	0.8796443807073897	0.0	33.047259146472896	0.0	0.12789381851656179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15845233856079682	0.0	0.0	0.0	3.7218266185485316	0.0	0.0	0.0	0.0	0.0	17.218240867859357	0.7784061488958341	9.659964031179557	0.0	0.0	0.0	0.2761116569523969	0.0	0.0	0.0	0.0	0.0	0.0	1.7555384112015036	0.0	0.25211145797840845	3.350148925315712	0.3349653996389426	0.0	0.0	0.0	0.0	0.0	0.20665445721172865	0.0	0.0	1.0522132685719467	0.0	3.747066106152292	1.4865960233629103	0.29241024813939503	0.0	0.21519514962921477	7.8143606095017155	3.8361132880189546	26.728338613508388	1.99645687013336	0.7568124511577604	0.0	1.466303769282972	0.0	0.0	0.0
