Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT103D-8_2	23.421823540489683	47.0	151.0	151	27.27272727272727	23523722.0
BMT103D14_1	28.28871058830046	46.0	151.0	151	27.27272727272727	25231439.0
BMT103D14_2	27.363078428545734	46.0	151.0	151	27.27272727272727	25231439.0
BMT103D24_1	30.044456160843254	44.0	151.0	151	27.27272727272727	22507732.0
BMT103D24_2	27.225804912113844	44.0	151.0	151	27.27272727272727	22507732.0
BMT103D27_1	27.960025028349307	46.0	151.0	151	27.27272727272727	36682396.0
BMT103D27_2	27.115641081533695	45.0	151.0	151	27.27272727272727	36682396.0
BMT103D8_1	28.044594083260293	46.0	151.0	151	27.27272727272727	22298989.0
BMT103D8_2	26.11470237684277	45.0	151.0	151	27.27272727272727	22298989.0
BMT104D-53_1	28.680836943220257	50.0	151.0	151	27.27272727272727	27470971.0
BMT104D-53_2	29.14085250821725	50.0	151.0	151	27.27272727272727	27470971.0
BMT104D0_1	32.2191890574838	48.0	151.0	151	27.27272727272727	22284175.0
BMT104D0_2	30.389153619258778	47.0	151.0	151	27.27272727272727	22284175.0
BMT104D14_1	27.841270773846574	48.0	151.0	151	27.27272727272727	24502955.0
BMT104D14_2	26.736234804992094	47.0	151.0	151	27.27272727272727	24502955.0
BMT104D24_1	29.7003397901276	48.0	151.0	151	27.27272727272727	23674156.0
BMT104D24_2	28.50447332541431	47.0	151.0	151	27.27272727272727	23674156.0
BMT104D29_1	17.36590667832077	48.0	151.0	151	27.27272727272727	11396333.0
BMT104D29_2	16.470600124407284	48.0	151.0	151	27.27272727272727	11396333.0
BMT104D7_1	34.74273450752882	45.0	151.0	151	27.27272727272727	26530843.0
BMT104D7_2	32.311709457257066	45.0	151.0	151	27.27272727272727	26530843.0
BMT105D-1_1	31.737094279138248	44.0	151.0	151	27.27272727272727	29048749.0
BMT105D-1_2	31.21309805426597	43.0	151.0	151	27.27272727272727	29048749.0
BMT105D-8_1	22.540242710804677	45.0	151.0	151	27.27272727272727	21969650.0
BMT105D-8_2	21.796505487471435	44.0	151.0	151	27.27272727272727	21969650.0
BMT105D7_1	38.19398585615684	45.0	151.0	151	27.27272727272727	26282119.0
BMT105D7_2	37.13686746490673	44.0	151.0	151	27.27272727272727	26282119.0
BMT106D0_1	33.83922344260833	46.0	151.0	151	27.27272727272727	24690873.0
BMT106D0_2	33.1889875109065	45.0	151.0	151	27.27272727272727	24690873.0
BMT106D14_1	21.587740843332526	47.0	151.0	151	27.27272727272727	18861223.0
BMT106D14_2	19.11819137932187	46.0	151.0	151	27.27272727272727	18861223.0
BMT106PRE_1	17.62093450947644	50.0	151.0	151	27.27272727272727	22458679.0
BMT106PRE_2	17.536415339748416	50.0	151.0	151	27.27272727272727	22458679.0
BMT108D-33_1	13.452513482148035	48.0	151.0	151	27.27272727272727	18390969.0
BMT108D-33_2	13.739189616492155	47.0	151.0	151	27.27272727272727	18390969.0
BMT108D0_1	29.455934403410524	50.0	151.0	151	27.27272727272727	24671108.0
BMT108D0_2	27.512479471837935	50.0	151.0	151	27.27272727272727	24671108.0
BMT108PRE_1	19.33823000709741	47.0	151.0	151	27.27272727272727	23368358.0
BMT108PRE_2	18.222479686974353	47.0	151.0	151	27.27272727272727	23368358.0
BMT109D-6_1	19.715745069762505	47.0	151.0	151	27.27272727272727	18246624.0
BMT109D-6_2	18.234743075245788	46.0	151.0	151	27.27272727272727	18246624.0
BMT109D0_1	37.8527622593741	45.0	151.0	151	18.181818181818183	31808057.0
BMT109D0_2	35.845896537361426	44.0	151.0	151	18.181818181818183	31808057.0
BMT109D14_1	21.459243839740594	45.0	151.0	151	27.27272727272727	17481710.0
BMT109D14_2	21.2904265632465	45.0	151.0	151	27.27272727272727	17481710.0
BMT109d29_1	12.808624286879251	47.0	151.0	151	27.27272727272727	12302049.0
BMT109d29_2	12.268234852746943	46.0	151.0	151	27.27272727272727	12302049.0
BMT110D-9_1	25.043711759908263	44.0	151.0	151	27.27272727272727	17275096.0
BMT110D-9_2	23.573574912527306	43.0	151.0	151	27.27272727272727	17275096.0
BMT110D15_1	25.836056225101075	49.0	151.0	151	27.27272727272727	22136411.0
BMT110D15_2	26.556208197643898	47.0	151.0	151	27.27272727272727	22136411.0
BMT110D24_1	31.92189960559179	45.0	151.0	151	27.27272727272727	24131410.0
BMT110D24_2	30.874847899997576	44.0	151.0	151	27.27272727272727	24131410.0
BMT110D4_1	35.68655668754462	45.0	151.0	151	27.27272727272727	22173822.0
