SampleID	Acidaminococcaceae	Acidilutibacteraceae	Actinomycetaceae	Acutalibacteraceae	Aerococcaceae	Akkermansiaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Beduinellaceae	Bianqueaceae	Bifidobacteriaceae	Burkholderiaceae	Butyricicoccaceae	Campylobacteraceae	Candidatus_Nanogingivalaceae	Candidatus_Nanoperiomorbaceae	Candidatus_Nanosynbacteraceae	Candidatus_Nanosyncoccaceae	Carnobacteriaceae	Cellulosilyticaceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Dethiosulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_incertae_sedis	Feifaniaceae	FGB10055	FGB1011	FGB1012	FGB10197	FGB10318	FGB1126	FGB11479	FGB11739	FGB11916	FGB1192	FGB1201	FGB12107	FGB1211	FGB1217	FGB1218	FGB1258	FGB1260	FGB1262	FGB1292	FGB1296	FGB1298	FGB1306	FGB1320	FGB1347	FGB1354	FGB1359	FGB1374	FGB1380	FGB14224	FGB1473	FGB14936	FGB15212	FGB1539	FGB1670	FGB1765	FGB1780	FGB1781	FGB2106	FGB2164	FGB2378	FGB2403	FGB2404	FGB2834	FGB28369	FGB2838	FGB28386	FGB2839	FGB2840	FGB2844	FGB2845	FGB2846	FGB2875	FGB2880	FGB2881	FGB2889	FGB2890	FGB2893	FGB28941	FGB2906	FGB2915	FGB2917	FGB2918	FGB2919	FGB2920	FGB2930	FGB2932	FGB2937	FGB2949	FGB2952	FGB2959	FGB2960	FGB2979	FGB2982	FGB2984	FGB2992	FGB2997	FGB2999	FGB3002	FGB3004	FGB3009	FGB3012	FGB3023	FGB30287	FGB30328	FGB3034	FGB3038	FGB3043	FGB3047	FGB3048	FGB3054	FGB3057	FGB3062	FGB3070	FGB31223	FGB31455	FGB3230	FGB32310	FGB36777	FGB38642	FGB39998	FGB40326	FGB41334	FGB41726	FGB42704	FGB4355	FGB4405	FGB45503	FGB4605	FGB4616	FGB48199	FGB49155	FGB49665	FGB49681	FGB52309	FGB529	FGB628	FGB629	FGB658	FGB667	FGB67123	FGB72728	FGB72924	FGB72939	FGB73062	FGB73144	FGB73178	FGB73497	FGB73902	FGB77202	FGB77220	FGB77385	FGB77988	FGB78183	FGB78699	FGB78785	FGB79291	FGB79315	FGB79330	FGB79760	FGB8179	FGB81848	FGB82250	FGB82363	FGB8271	FGB8301	FGB84092	FGB84123	FGB84435	FGB84486	FGB88346	FGB88349	FGB88367	FGB88381	FGB88483	FGB88649	FGB89158	FGB90573	FGB9115	FGB9119	FGB91940	FGB92029	FGB92040	FGB92044	FGB9272	FGB9345	FGB93743	FGB93792	FGB93799	FGB93803	FGB93863	FGB94449	FGB94475	FGB94479	FGB94545	FGB94585	FGB94588	FGB94700	FGB94728	FGB94730	FGB94733	FGB94768	FGB94810	FGB94833	FGB9491	FGB95106	FGB9512	FGB95121	FGB95179	FGB9644	FGB9718	FGB9989	Fusobacteriaceae	Gemellaceae	Hafniaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Listeriaceae	Lysobacteraceae	Maliibacteriaceae	Micrococcaceae	Monoglobaceae	Morganellaceae	Muribaculaceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Promicromonosporaceae	Propionibacteriaceae	Pseudomonadaceae	Puniceicoccaceae	Rikenellaceae	Selenomonadaceae	Sirenicapillariaceae	Staphylococcaceae	Streptococcaceae	Succinivibrionaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Tropherymataceae	Turicibacteraceae	Unclassified	UNCLASSIFIED	Veillonellaceae	Victivallaceae	Yeguiaceae
BMT130D7	0.865535976627929	0	0.254881336798015	0.0034834932363463	0	0	0.0488637528969672	0.0176847639300652	0.0080534224820482	0	29.3236752957191	0.772128347347384	0	0	0.0287043291678143	0	0.457320579874599	0.0025177723391414	0	0	0.0116317633065129	0	0	0	0	2.57247352996167	4.25738919783594	2.26813348721395	0	0	0	0.147453509491978	0	0.0098986391963505	0.0301097979735679	0.506563723124039	0.0280231510349644	0.892231261429236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255476289850757	0.149445308842463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0707304332122503	0	0	0	0	0	0	0	0	0	0	0	0	0.030428830769966	0	0.0441386185070717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376234514541427	0	35.1093523034139	0.0029920102797331	0	0.0499674339223443	0	0	0	0.045733782489062	0	0	0	0	0.039241033956961	4.41831106484072	0	0	0	0.0001207151121506	0.0029833877717223	0	0	0	0	0	0	0.0086225080107582	0	0	0	1.14717295578333	0	0	0	0.483455401655207	0	0	0.933343379624532	13.77492	0.550564381502939	0	0
BMT131D0	1.6264231012981	0	0.0008944732109361	0.672725916386466	0	3.29436945440663	0.0729447006606564	0.196718456995979	0	0	10.5797963142479	0.211292626010865	0	0.0111603996960842	0.721002851248277	0	0.506969362370873	0	0	0	0	0	0	0	0.183186472364477	0.268973838851877	0.0547844326257781	2.14568531568716	0	2.10797793583164	0	0.444175701727905	0	0	0.506263631213621	1.09507318929703	0.411884398195485	0	0	0	0	0	0	0	0.0032250272651184	0	0.0485723572067077	0	0	0	0	0	0.0315609538464264	0	0	0	0.0193091327094751	0.0104874932438203	0	0	0	0	0	0	0	0	0.0468490601948124	0	0	0	0	0.025143724021178	0	0.678979022686772	0	0	0	0	0	0	0	0	0	0	0	0	0.0081733515421322	0	0	0.0542100002884797	0	0	0	0	0.007615331557328	0	0	0	0	0	0	0.0435173526384813	0	0	0	0	0	0	0	0	1.534801143499	0	0	0	0	0	0	0.0106187920637742	0.0085344232970055	0.436757318400508	0.0197932971080552	0	0	0.104316912453399	0.269244642668032	0.0218530473460825	0	0	6.12867604987093	0.0932631930485274	0	0	0	0	0	0	0.0189234424258604	0	0	0	0	0	0	0	0	0	0	0.599247814269746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0650175344059377	0	0	0	0	0	0	0	0	0.118932112349521	0	0	0	0	0.0027818937477739	0	0	0	0	0	0.0061956630665761	0	0.0111932244010727	0	0	0	0	0.0021828428817341	0	0	0	0	0	0	0	0	0	0	0.136329205993417	0	0	0.0156820028082477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006392611296507	0	0	0	0	0.0036189237249802	0.0394060583386738	0	0	0.0044723660546808	0	15.7331436986198	0.0014114623145047	0	0	0	0	0	0	0	0	0	0	1.26577806758964	10.456301567905	0	0	0	0	0	0	0.0995983611113046	0.00265059492782	0	0	0.0089447321093616	8.14746105607261	0	0	0.0135730155127377	0.141728869964023	0	0.569287064791508	3.46480352888308	4.01645552091953	0	0	2.29173884053341	17.93824	0.100714401080913	0	0
BMT131D14	0.955963915031749	0	0.0007424022300504	0.244661882748893	0	0	0.153540078599663	0.257807243974459	0.0040428643179918	0	9.89267110721075	0.29233701726126	0	0	0.971360691715837	0	0.844385701608848	0	0	0	0	0	0	0	0.056253108105232	0.569156213996575	0.177288880371819	6.44064599008661	0	4.54313044679344	0	0.919634623296021	0	0.0192782492129392	3.06750917949478	0.245210614831974	0.256992215439295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0948741632467671	0	0	0	0.0567372834726562	0.0052613723260093	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224738066379387	0	0.328577543512959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019609102380679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025096423211486	0.0025661294473481	0.533311097628272	0.0537838137313688	0	0	0.228627608497696	0.0124352373533442	0.0170671817017021	0	0	0.953994935204224	0.0381046014162825	0	0	0	0	0	0	0.0165587975659067	0	0	0	0	0	0	0	0	0	0	0.20361188118078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057616868723476	0	0	0	0	0	0	0	0	0.0372411553443761	0	0	0	0	0	0	0	0	0	0	0.119147488333632	0	0.0153644983262604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081825637094685	0	0	0.0045754572221584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119833403437483	0	0	0	0	25.0372569815872	0.0471909591449429	0	0	0	0	0	0	0	0	0	0	1.97830827293735	12.9165560861006	0	0	0	0	0	0	0.522530126113627	0.0367731191558661	0	0	0	3.31001648185863	0	0	0	0.172342222034635	0	0	1.89977502834115	0.339197123238463	0	0	1.56675114103735	19.30411	0.16423228463028	0	0
BMT131D22	1.37207872139682	0	0.0128111193574833	0.0615212421082681	0	0	0	0.349044215913812	0.0089442689191947	0	0.15499625506807	0	0	0	0.155605893650683	0	0.538432796163869	0	0	0	0	0	0.0031352841391529	0	0.0902613467171703	0.0929611747258853	0.199613090192739	3.44997957549783	0	1.13914452810297	0	0.295448275379514	0	0	5.66502298331897	0.0259096397610557	0.767247574463774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050948367261235	0.0261709134393184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45550340686611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.98322482462368	0.0039103960513324	0	0.12462754453133	0	0	0	0.0480482294325191	0	0	0	0	0.002125025916537	0.0612686775526141	0	0	0	0	0	0	0.0153280557914144	0	0	0	0	0	0	0	0	0	0	0.0080733566583188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107557664218164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357074026959	0	0	0.0060615493356957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002525645556539	0	54.2260803915322	0.130018491426152	0	0	0	0	0	0	0	0	0	0	0	5.49878325096299	0	0	0	0	0	0	0.009074905758326	0.0810819314875391	0	0	0	0.0353416195463409	0	0	0	0.37802817595576	0	0	0.171682933986451	0.0077337008765773	0	0	1.30843245337201	12.90877	0.0151887098296743	0	0
BMT131D267	1.17855935837639	0	0	0.0142068421814584	0	1.14107763672472	0.24733879338867	0.12481886620981	0	0	2.27635533576352	0.0056046029970216	0	0.0098418631717136	0.183952686839244	0	0.0276924485885012	0	0	0	0	0	0.0026370183002072	0	0.0180459201056917	1.01707767363378	2.11370915576014	0.110003481343688	0	0.0077908489382191	0	0.0031178421498176	0.575057811261435	0	3.11875872028101	0.0494872921466243	1.87454436781485	0	0	0	0	0	0	0.0008865189727192	0	0	0	0	0	0	0.0075729756313644	0	0.007881003410021	0	0	0	0.038323163388482	0.0118252615513567	0	0	0	0	0	0	0	0	0.117644072828904	0	0	0	0	0	0	0.0034408956737747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008189031188677	0.0010968794069238	0.0036737947259297	0.299530719689353	0.0061380169551832	0	0	0.0066038150594933	0	0	0	0	0.0234777270317597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276481226398652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217798178128228	0	0	0	0	0	0	0	0	1.26846590538089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057398347047246	0	0	0.0012245982419765	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068216883663481	0	0	0	0	0.0011043922795739	0.0035761273814776	0	0	0.0056797317235233	0	52.8498435844032	0.0029525589515141	0	0	0	0	0	0	0	0	0	0	0.0561436973146688	4.46079067465229	0	0	0	0	0	0	0.0127869092505776	0	0	0	0	0.0265580048183265	0	0	0	0.368258478693045	0	0	0.0611923477355784	0.0886068200360236	0	0	0.6771201862139	24.87127	0.305037655341922	0	0
BMT131D-6	1.99770728840732	0	0	0.121332330363753	0	3.60355551114337	0.0287959988676	0.0907636048391382	0	0	25.5918516434527	0.751618807679899	0	0	0.488494287096315	0	0.556964773292608	0	0	0	0	0	0	0	0.0316669513072527	0.279537375193405	0.0966265739779469	0.962815408383622	0	2.98151005092057	0	0.222810122168944	0	0	0.719986446161076	0.299832933554444	0.0908068420746752	0	0	0	0	0	0	0	0	0	0.0129365808726515	0	0	0	0	0	0.0435917808683399	0	0	0	0.0214370213792133	0.0042113067412976	0	0	0	0	0	0	0	0	0.0239707233816779	0	0	0	0	0.019041678530467	0	0.285279280072711	0	0	0	0	0	0	0	0	0	0	0	0	0.012054541267698	0	0	0.0216359126626833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323829599277444	0	0	0	0	0	0	0.0011241681239603	0	0.223856463268938	0.0368467721245777	0	0	0.0429951070179302	0.0648299109640834	0.0650115073533385	0	0	2.42272931373541	0.0372359072444102	0	0	0	0	0	0	0.0044707301545192	0	0	0	0	0	0	0	0	0	0	0.0608174955062556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081458951751589	0	0	0	0	0	0	0	0	0.0124263814933157	0	0	0	0	0.0008301549223091	0	0	0	0	0	0.0499303595980549	0	0.0088117486024277	0	0	0	0	0.0006572059801614	0	0	0	0	0	0	0	0	0	0	0.0431507610658631	0	0	0.0014700660082558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001210642595034	0	0	0	0	7.33839656427111	0	0	0	0	0	0	0	0	0	0	0	7.33568991332649	6.84337345460871	0	0	0	0	0	0	0.564548584405787	0	0	0	0.0167328101527946	8.38434852914515	0	0	0	0	0	0.149886200712346	1.92860553857218	7.35339988500242	0	0	3.5927029650236	13.52553	0.196651594669097	0	0
BMT131D7	6.76358684709508	0	0.0058378144120951	0.29717889771129	0	0	0.101874441801939	0.0606016768570844	0.0066705982083997	0	5.058112254967	0.0281647479910209	0	0	0.349602637688664	0	0.957484841963231	0	0	0	0	0	0.0057378803565385	0	0.079963900121166	2.2998240597127	0.289367385701953	2.32708107336575	0	3.0785185484473	0	1.09227922723309	0	0	8.31487984717532	0.500036702653123	0.419656410633805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001332454074087	0	0	0	0	0.033452925097555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509247291440252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317373904771676	0.0100267169075071	0.188725463918545	0.0346604616021967	0	0	0.0912231370472039	0	0	0	0	0.0337027602364464	0.0586946019635469	0	0	0	0	0	0	0.0021402543565027	0	0	0	0	0	0	0	0	0	0	0.520098464306101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003081300046326	0	0	0	0	0	0	0	0	0.0142988977825496	0	0	0	0	0	0	0	0	0	0	0.150825473348723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029730381528073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075366933565564	0	0	0.0019903532731679	0	33.1214271795981	0.291799114387163	0	0	0	0	0	0	0	0	0	0	0.0408064060189245	13.2922287295767	0	0	0	0.0016572397546461	0	0	0.131463250084641	0.0405066038522549	0	0	0	0.324510861906007	0	0	0	0.129014865723506	0	0.0053797833241276	0.262185322590572	0.240599566590357	0	0	0.634747809543353	16.72162	1.49214036702874	0	0
BMT132D3	1.95999146320891	0	0.0268797477649996	0	0	0.607624216447651	1.75325731265805	0	0.0078814596683672	0	3.15575165660268	0	0	0	0.129980728742945	0	0.914012793266173	0	0	0	0	0	0.0091147856186155	0	0	0.368105558959027	1.50260493186513	1.09536239258076	0	0.100963779160049	0	2.23511607193244	0.0022047813220191	0	4.20798143067682	0.495543608859337	0.139129304113622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482416290183407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080335135526444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134905585105922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012164310742174	0	0	0	0	0	0	0	4.64446055293248	0	0	39.6483713279198	0.441648954321091	0	0	0	0	0	0	0.408864447383327	0	0	0	0	8.74186501998773	0	0	0	0.0004646090908469	2.35629457026334	0	0	0.0262461899138447	0	0	0	0.0410545487548391	0	0	0.0067579504123192	7.29626339985051	0	0.0953800226318702	0	0.0012164310742174	0	0	1.52987326177884	15.52562	0.0189391560305245	0	0
BMT132PRE	1.68167411772206	0	0.0007889565192127	0.0325776989674947	0	0.0359994654440805	0.0701905361699655	0.0261508059739073	0	0	41.996377134697	0	0	0	0.0038472711161612	0	0.358274906522522	0	0.0015956423984079	0	0	0	0.0042550463957544	0	0.0323206232477512	0.362857946077949	0.294316240386338	0.254230157466335	0	1.05612024478623	0	0.72527265815634	0.0044855280755244	0	0.962145772199993	0.108477089051764	0.0345545226055222	0	0	0	0.138368789981939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0508212103892917	0	0	0	0	0	0	0	0	0	0	0	2.97245130655416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039093238760993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0652351800549098	0.0100348177499874	0	0	0.0006559863193454	0.0103096228297132	0	0	0	0	0.0174811489425577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216120898184359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015779130384255	0	0	0	0	0.0501386300299728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554308439846923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134424007385875	0	0.0116925129083334	0.002003417678001	0	0	0	0	0	0.0083239345116945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9854926262789	0	0	12.1461806362408	0.0063205168336935	0	0	0	0	0	0.0013031079586997	0.834574162447281	0	0	0	1.216703922826	3.64860477287951	0	0	0	0	1.27021113125261	0	0	0.0007003097193012	0	0	0	1.86873659489542	0	0	0	1.39816392224494	0	1.92254520244173	0.0054429135145691	1.05634186178601	0	0	0.586770897974534	11.3532	0.0952953099049165	0.0023757342376295	0
BMT133D15	0.0038892745380013	0	0.0831745509041858	0.0574748348393533	0	0	0	0	0.0527975373557438	0	0.0022200216317131	0	0	0	0.411712332302719	0	0.749816542793634	0	0	0	0	0	0.244685361293824	0	0	0.208004164180517	0.767220834517065	0	0	0	0	5.4111671534608	0	0	0.367430526778546	3.46995312392276	0.81641719174503	11.4606583129592	0	0	0	0	0	0	0	0	0	0	0	0	0.760204888291651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980588638746721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659626045664034	0	0	0	0	0	0	0	0	0	0	0.0066854849901591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26589531188189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10043703137591	0	0	0	0	0	0	0	0.0180397940989213	0	50.9474204733912	0.271198520399284	0	0	0	0	0	0.0250472669593289	0	0	0	0	0	2.6367756161948	0	0	0	0.0372404392037384	0.050111480648671	0	0	0.0784718333255567	0	0	0	0.0437056167037276	0	0	0	0.194057005379754	0	0	0	0	0	0	0.551514381545604	15.26635	0	0	0
BMT133D1	0.312991173240005	0	0.0525781505539129	0.0432202308473498	0	0.001429183439452	0	1.00521150395151	0.0142559252628762	0	0.0325983097068994	0.0003590913164452	0	0	2.67010248351824	0	0.0604853413420372	0	0	0	0	0	0.0286842143576462	0	0.0013286378708474	0.0777791791420402	0.0798188178194492	0.0043306412763296	0	0.317802996880372	0	6.0332224804705	0.0015297290080567	0.0018385475401996	0.928243871184632	0.817579109282536	2.03786476630576	6.5055783799489	0	0	0	0	0	0	0	0	0	0	0	0	0.781339613626882	0	0	0	0	0	0	0.0131930149661983	0	0	0	0	0	0	0	0	0	0	0	1.26963916755546	0	0	0	0.837135222376144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018960021508308	0	0	0	0	0	0	0	0	0	0	0	10.401374435716	0	0	0	0	0	0	0	0	0	0.0002370002688538	0.002334093556894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450120965164116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49489932826133	0	0	0	0	0	0	0	0.0022838207725917	0	27.2695525710312	0.0128698327813976	0	0	0	0	0	0	0	0	0	0	0	2.21740324270205	0	0	0	0.0045245505872101	0.0004237277534053	0	0	0.0334098560820656	0	0	0	0.0275782131029948	0	0	0	1.15090203285967	0	0	0	0.0122881048487563	0	0	2.80551581894975	28.18174	0.0005170914956811	0	0
BMT133D26	0.705173833041457	0	0.0250611004605102	0.0003227499885272	0	0	0	0.335755940767664	0.0482554847711599	0	0.690248826815236	0.0793616052870595	0	0	0.0967552127768811	0	0.171580872279233	0	0	0	0	0	0.0614620653827897	0	0	0.363399041136393	0.690606468694415	0	0	0	0	4.5640512026276	0	0	0.892560731785864	0.414663951476253	0.364855777571097	4.29268824605746	0	0	0	0	0	0	0	0	0	0	0	0	0.195263743059005	0	0	0	0	0	0	0.0022243580290393	0	0	0	0	0	0	0	0	0	0	0	0.370970581407789	0	0	0	0.0076762159433515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005033155226493	0	0	0	0	0	0	0	0	0.02030708035923	0	0	0.838452132357899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862213509891637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16071204834126	0	0	0	0	0	0	0	0	0	53.4811211124325	0.0423151403877254	0	0	0	0	0	0.0063852159892424	0	0	0	0	0	13.7285545728051	0	0	0	0	0	0	0.0296929989445098	0.0137212359987408	0	0	0	0.223665742049406	0	0	0	1.18851374829272	0	0	0	0.0454815794643579	0	0	2.21060190114998	12.77027	0	0	0
BMT133D-6	0.656845871256098	0	0.0234034867344765	0.0198925727539286	0	0	0	0.621087720625707	0.123405889623625	0	0.194038597833624	0.0105327419416438	0	0	0.45469072840731	0	0.0136370467306806	0	0	0	0	0	0.0351716950657118	0	0	0.548914589132483	1.07758473217223	0	0	0.533752757933635	0	3.52674828079429	0.141288874642585	0	0.562489080602931	0.792332745512121	0.416539839073026	7.04077438553879	0	0	0	0	0	0	0	0	0	0	0	0	0.31227585908054	0	0	0	0	0	0	0.0024005581114214	0	0	0	0	0	0	0	0	0	0	0	0.57738505194579	0	0	0	0.521335538777488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028853613782231	0	0	0	0	0	0	0	0	0	0	0	1.09166748513207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540109936254761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0969919309904602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292000135357687	0	0	0	0	0	0	0	0.0050826148938889	0	51.2495385789585	0.030636438698857	0	0	0	0	0	0	0	0	0	0	0	5.23217670169733	0	0	0	0.0110097258009164	0.0149350683805045	0	0	0.0371734633931512	0	0	0	0.0446722752135197	0	0	0	0.239922881214148	0	0	0	0.005997485574789	0	0	1.09277002159366	21.80592	0	0	0
