Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT126D8_deduped_R1	24.931413493223175	45.0	151.0	151	27.27272727272727	17478559.0
BMT126D8_deduped_R2	24.367953857830784	45.0	151.0	151	27.27272727272727	17478559.0
BMT126d1_deduped_R1	24.284496020610973	47.0	151.0	151	27.27272727272727	17083228.0
BMT126d1_deduped_R2	23.17112025694344	46.0	151.0	151	27.27272727272727	17083228.0
BMT127D-13_deduped_R1	31.451696680581662	47.0	151.0	151	18.181818181818183	33063676.0
BMT127D-13_deduped_R2	29.537338667437055	46.0	151.0	151	18.181818181818183	33063676.0
BMT127D1_deduped_R1	26.773128792405075	45.0	151.0	151	27.27272727272727	15034504.0
BMT127D1_deduped_R2	25.27223495287309	45.0	151.0	151	27.27272727272727	15034504.0
BMT127D21_deduped_R1	51.789015815365616	46.0	151.0	151	27.27272727272727	35783802.0
BMT127D21_deduped_R2	51.70171736420422	45.0	151.0	151	27.27272727272727	35783802.0
BMT127D6_deduped_R1	38.9903087053243	49.0	151.0	151	9.090909090909092	30384048.0
BMT127D6_deduped_R2	37.62298269800372	48.0	151.0	151	9.090909090909092	30384048.0
BMT128D-14_deduped_R1	30.500671321146925	46.0	151.0	151	18.181818181818183	36388444.0
BMT128D-14_deduped_R2	28.928780752787205	46.0	151.0	151	18.181818181818183	36388444.0
BMT129D-6_deduped_R1	18.805942782131453	48.0	151.0	151	18.181818181818183	25418800.0
BMT129D-6_deduped_R2	17.569377517772494	47.0	151.0	151	18.181818181818183	25418800.0
BMT129D0_deduped_R1	23.085299296959278	47.0	151.0	151	18.181818181818183	37013798.0
BMT129D0_deduped_R2	22.83928426223217	46.0	151.0	151	18.181818181818183	37013798.0
BMT129D15_deduped_R1	17.066099704069345	47.0	151.0	151	18.181818181818183	21418443.0
BMT129D15_deduped_R2	16.943904150401494	47.0	151.0	151	18.181818181818183	21418443.0
BMT129D23_deduped_R1	18.83520889282451	46.0	151.0	151	27.27272727272727	17765639.0
BMT129D23_deduped_R2	16.85595094819236	46.0	151.0	151	27.27272727272727	17765639.0
BMT129D28_deduped_R1	14.172104976519023	46.0	151.0	151	27.27272727272727	17706542.0
BMT129D28_deduped_R2	14.153608852811288	45.0	151.0	151	27.27272727272727	17706542.0
BMT130D-4_deduped_R1	28.273889112141546	45.0	151.0	151	9.090909090909092	16509502.0
BMT130D-4_deduped_R2	26.014966429304053	44.0	151.0	151	9.090909090909092	16509502.0
BMT130D0_deduped_R1	20.87149896982264	47.0	151.0	151	18.181818181818183	31176012.0
BMT130D0_deduped_R2	19.872831929056446	46.0	151.0	151	18.181818181818183	31176012.0
BMT130D20_deduped_R1	18.271283518348596	45.0	151.0	151	18.181818181818183	16089443.0
BMT130D20_deduped_R2	17.410334357293706	44.0	151.0	151	18.181818181818183	16089443.0
BMT130D25_deduped_R1	23.071290281352546	47.0	151.0	151	18.181818181818183	26981411.0
BMT130D25_deduped_R2	22.697351763521	46.0	151.0	151	18.181818181818183	26981411.0
BMT130D7_deduped_R1	29.013433828126367	44.0	151.0	151	18.181818181818183	23950053.0
BMT130D7_deduped_R2	27.51795255799057	43.0	151.0	151	18.181818181818183	23950053.0
BMT131D-6_deduped_R1	19.03901111360821	47.0	151.0	151	18.181818181818183	17393339.0
BMT131D-6_deduped_R2	17.942111924755366	47.0	151.0	151	18.181818181818183	17393339.0
BMT131D0_deduped_R1	20.647090584564097	49.0	151.0	151	18.181818181818183	33016850.0
BMT131D0_deduped_R2	19.30232483956138	49.0	151.0	151	18.181818181818183	33016850.0
BMT131D14_deduped_R1	16.628806844313203	49.0	151.0	151	18.181818181818183	19891634.0
BMT131D14_deduped_R2	16.2944937163481	48.0	151.0	151	18.181818181818183	19891634.0
BMT131D22_deduped_R1	25.674647274992253	47.0	151.0	151	18.181818181818183	17071539.0
BMT131D22_deduped_R2	24.93360277138376	46.0	151.0	151	18.181818181818183	17071539.0
