SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanoperiomorbales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Fusobacteriales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Neisseriales	OFGB10055	OFGB1011	OFGB1012	OFGB10197	OFGB10318	OFGB1126	OFGB11479	OFGB11739	OFGB11916	OFGB1192	OFGB1201	OFGB12107	OFGB1211	OFGB1217	OFGB1218	OFGB1258	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1298	OFGB1306	OFGB1320	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1473	OFGB14936	OFGB15212	OFGB1539	OFGB1670	OFGB1765	OFGB1780	OFGB1781	OFGB2106	OFGB2164	OFGB2378	OFGB2403	OFGB2404	OFGB2834	OFGB28369	OFGB2838	OFGB28386	OFGB2839	OFGB2840	OFGB2844	OFGB2845	OFGB2846	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2930	OFGB2932	OFGB2937	OFGB2949	OFGB2952	OFGB2959	OFGB2960	OFGB2979	OFGB2982	OFGB2984	OFGB2992	OFGB2997	OFGB2999	OFGB3002	OFGB3004	OFGB3009	OFGB3012	OFGB3023	OFGB30287	OFGB30328	OFGB3034	OFGB3038	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB31223	OFGB31455	OFGB3230	OFGB32310	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB42704	OFGB4355	OFGB4405	OFGB45503	OFGB4605	OFGB4616	OFGB48199	OFGB49155	OFGB49665	OFGB49681	OFGB52309	OFGB529	OFGB628	OFGB629	OFGB658	OFGB667	OFGB67123	OFGB72728	OFGB72924	OFGB72939	OFGB73062	OFGB73144	OFGB73178	OFGB73497	OFGB73902	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78699	OFGB78785	OFGB79291	OFGB79315	OFGB79330	OFGB79760	OFGB8179	OFGB81848	OFGB82250	OFGB82363	OFGB8271	OFGB8301	OFGB84092	OFGB84123	OFGB84435	OFGB84486	OFGB88346	OFGB88349	OFGB88367	OFGB88381	OFGB88483	OFGB88649	OFGB89158	OFGB90573	OFGB9115	OFGB9119	OFGB91940	OFGB92029	OFGB92040	OFGB92044	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB94449	OFGB94475	OFGB94479	OFGB94545	OFGB94585	OFGB94588	OFGB94700	OFGB94728	OFGB94730	OFGB94733	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB9512	OFGB95121	OFGB95179	OFGB9644	OFGB9718	OFGB9989	Oscillatoriales	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Selenomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales	Victivallales
BMT131D14	0.955963915031749	0.0007424022300504	0	0	16.3350601286201	0.971360691715837	0	0	0	0	0	0	0	0.056253108105232	6.4446888544046	4.54313044679344	0.919634623296021	0	3.24478999027714	16.0450471531225	0	25.1907889905974	0.238811430392517	0	0.0367731191558661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0948741632467671	0	0	0	0.0567372834726562	0.0052613723260093	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224738066379387	0	0.328577543512959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019609102380679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025096423211486	0.0025661294473481	0.533311097628272	0.0537838137313688	0	0	0.228627608497696	0.0124352373533442	0.0170671817017021	0	0	0.953994935204224	0.0381046014162825	0	0	0	0	0	0	0.0165587975659067	0	0	0	0	0	0	0	0	0	0	0.20361188118078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057616868723476	0	0	0	0	0	0	0	0	0.0372411553443761	0	0	0	0	0	0	0	0	0	0	0.119147488333632	0	0.0153644983262604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081825637094685	0	0	0.0045754572221584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119833403437483	0	0	0	0.257807243974459	0	0	0	0	1.89977502834115	0	0.598674772230536	19.30411	0.16423228463028	0	0
BMT131D22	1.37207872139682	0.0128111193574833	0	0.0002525645556539	0.207146481249315	0.155605893650683	0	0	0	0	0	0	0	0.0902613467171703	3.45892384441703	1.13914452810297	0.295448275379514	0	5.86463607351171	8.17697779911789	0	54.2260803915322	0.511181951521064	0	0.0810819314875391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050948367261235	0.0261709134393184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45550340686611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.98322482462368	0.0039103960513324	0	0.12462754453133	0	0	0	0.0480482294325191	0	0	0	0	0.002125025916537	0.0612686775526141	0	0	0	0	0	0	0.0153280557914144	0	0	0	0	0	0	0	0	0	0	0.0080733566583188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107557664218164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357074026959	0	0	0.0060615493356957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349044215913812	0	0	0	0	0.171682933986451	0	0.116310332439966	12.90877	0.0151887098296743	0	0
BMT131D267	1.17855935837639	0	0	0.0056797317235233	2.46605537018014	0.183952686839244	0	0	0.437947885395958	0	0	0	0	0.0180459201056917	0.110003481343688	0.0077908489382191	0.0031178421498176	0.575057811261435	5.23246787604115	7.48599910469347	0	53.0971823777919	0.373855568817416	0	0	0	0	0	0	0	0	0	0.0008865189727192	0	0	0	0	0	0	0.0075729756313644	0	0.007881003410021	0	0	0	0.038323163388482	0.0118252615513567	0	0	0	0	0	0	0	0	0.117644072828904	0	0	0	0	0	0	0.0034408956737747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008189031188677	0.0010968794069238	0.0036737947259297	0.299530719689353	0.0061380169551832	0	0	0.0066038150594933	0	0	0	0	0.0234777270317597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276481226398652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217798178128228	0	0	0	0	0	0	0	0	1.26846590538089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057398347047246	0	0	0.0012245982419765	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068216883663481	0	0	0	0	0.0011043922795739	0.0035761273814776	0	0	0	0.12481886620981	0	0	0	0	0.0611923477355784	0	0.20679933256839	24.87127	0.305037655341922	1.14107763672472	0
BMT131D-6	1.99770728840732	0	0	0	49.9814573630125	0.488494287096315	0.149886200712346	0	1.04984331607237	0	0	0	0	0.0316669513072527	0.962815408383622	2.98151005092057	0.222810122168944	0	0.816613020139023	8.93430022283367	0	7.36719256313871	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129365808726515	0	0	0	0	0	0.0435917808683399	0	0	0	0.0214370213792133	0.0042113067412976	0	0	0	0	0	0	0	0	0.0239707233816779	0	0	0	0	0.019041678530467	0	0.285279280072711	0	0	0	0	0	0	0	0	0	0	0	0	0.012054541267698	0	0	0.0216359126626833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323829599277444	0	0	0	0	0	0	0.0011241681239603	0	0.223856463268938	0.0368467721245777	0	0	0.0429951070179302	0.0648299109640834	0.0650115073533385	0	0	2.42272931373541	0.0372359072444102	0	0	0	0	0	0	0.0044707301545192	0	0	0	0	0	0	0	0	0	0	0.0608174955062556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081458951751589	0	0	0	0	0	0	0	0	0.0124263814933157	0	0	0	0	0.0008301549223091	0	0	0	0	0	0.0499303595980549	0	0.0088117486024277	0	0	0	0	0.0006572059801614	0	0	0	0	0	0	0	0	0	0	0.0431507610658631	0	0	0.0014700660082558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001210642595034	0	0	0	0.0907636048391382	0	0	0.0167328101527946	0	1.92860553857218	0	1.80041578265227	13.52553	0.196651594669097	3.60355551114337	0
BMT131D7	6.76358684709508	0.0058378144120951	0	0.0019903532731679	5.82366541539591	0.349602637688664	0.0053797833241276	0	0	0	0	0	0	0.079963900121166	2.33375167157415	3.0785185484473	1.09227922723309	0	8.60424723287728	18.0381386671471	0	33.2233016214	0.426551860467207	0	0.0405066038522549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001332454074087	0	0	0	0	0.033452925097555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509247291440252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317373904771676	0.0100267169075071	0.188725463918545	0.0346604616021967	0	0	0.0912231370472039	0	0	0	0	0.0337027602364464	0.0586946019635469	0	0	0	0	0	0	0.0021402543565027	0	0	0	0	0	0	0	0	0	0	0.520098464306101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003081300046326	0	0	0	0	0	0	0	0	0.0142988977825496	0	0	0	0	0	0	0	0	0	0	0.150825473348723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029730381528073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075366933565564	0	0	0	0.0606016768570844	0	0	0	0	0.262185322590572	0.0016572397546461	0.36301878464713	16.72162	1.49214036702874	0	0
BMT132D3	1.95999146320891	0.0268797477649996	0	0.0067579504123192	3.19801418899373	0.129980728742945	0.0953800226318702	0	0	0	0	0	0	0	1.10325229968714	0.100963779160049	2.23511607193244	0.0022047813220191	5.71059480997996	11.9000157489868	4.64446055293248	41.4016201931399	7.7470186923522	0	0.0262461899138447	0.408864447383327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482416290183407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080335135526444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134905585105922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012164310742174	0	0	0	0	0	0	0	0	0	2.35629457026334	0	0	0	0	0	0.0004646090908469	0.288505350539922	15.52562	0.0189391560305245	0.607624216447651	0
BMT132PRE	1.68167411772206	0.0007889565192127	0	0	46.1381595142044	0.0038472711161612	1.92254520244173	0	0	0.0015956423984079	0	0	0	0.0323206232477512	0.254230157466335	1.05612024478623	0.72527265815634	0.0044855280755244	1.25646201258633	4.97704798699402	10.9854926262789	12.2163711724108	1.40873948547439	0	0.002003417678001	0.834574162447281	0	0	0	0.138368789981939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0508212103892917	0	0	0	0	0	0	0	0	0	0	0	2.97245130655416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039093238760993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0652351800549098	0.0100348177499874	0	0	0.0006559863193454	0.0103096228297132	0	0	0	0	0.0174811489425577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216120898184359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015779130384255	0	0	0	0	0.0501386300299728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554308439846923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134424007385875	0	0.0116925129083334	0.002003417678001	0	0	0	0	0	0.0083239345116945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29636193722652	0	0	0	0	0.0054429135145691	0	0.155078711765266	11.3532	0.0952953099049165	0.0359994654440805	0.0023757342376295
BMT133D15	0.0038892745380013	0.0831745509041858	0	0.0180397940989213	0.0459256383354408	0.411712332302719	0	0	0	0	0	0	0	0	0.0527975373557438	0	5.4111671534608	0	1.13465136129561	19.3990997866353	0	50.9474204733912	0.709940887072862	0	0.103510626919879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760204888291651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980588638746721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659626045664034	0	0	0	0	0	0	0	0	0	0	0.0066854849901591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26589531188189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10043703137591	0	0	0	0	0	0	0	0	0.050111480648671	0	0	0	0	0	0.0372404392037384	0.551514381545604	15.26635	0	0	0
BMT133D1	0.312991173240005	0.0525781505539129	0	0.0022838207725917	0.0728165371487669	2.67010248351824	0	0	0	0	0	0	0	0.0013286378708474	0.0185865665392059	0.317802996880372	6.0332224804705	0.0015297290080567	1.00806268900408	11.989606601048	0	27.2695525710312	1.19430180936524	0	0.0334098560820656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781339613626882	0	0	0	0	0	0	0.0131930149661983	0	0	0	0	0	0	0	0	0	0	0	1.26963916755546	0	0	0	0.837135222376144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018960021508308	0	0	0	0	0	0	0	0	0	0	0	10.401374435716	0	0	0	0	0	0	0	0	0	0.0002370002688538	0.002334093556894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450120965164116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49489932826133	0	0	0	0	0	0	0	0	1.00563523170491	0	0	0	0	0	0.0045245505872101	2.57581228564605	28.18174	0.0005170914956811	0.001429183439452	0
BMT133D26	0.705173833041457	0.0250611004605102	0	0	1.06845075256057	0.0967552127768811	0	0	0	0	0	0	0	0	0.0482554847711599	0	4.5640512026276	0	1.58316720048028	20.9456891878809	0	53.4811211124325	1.29229095406323	0	0.0201064519879833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195263743059005	0	0	0	0	0	0	0.0022243580290393	0	0	0	0	0	0	0	0	0	0	0	0.370970581407789	0	0	0	0.0076762159433515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005033155226493	0	0	0	0	0	0	0	0	0.02030708035923	0	0	0.838452132357899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862213509891637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16071204834126	0	0	0	0	0	0	0	0	0.335755940767664	0	0	0	0	0	0	0.600977924583123	12.77027	0	0	0
BMT133D-6	0.656845871256098	0.0234034867344765	0	0.0050826148938889	0.255233281156047	0.45469072840731	0	0	0	0	0	0	0	0	0.123405889623625	0.533752757933635	3.52674828079429	0.141288874642585	1.64007381277516	14.2341132313771	0	51.2495385789585	0.305723195571188	0	0.0371734633931512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31227585908054	0	0	0	0	0	0	0.0024005581114214	0	0	0	0	0	0	0	0	0	0	0	0.57738505194579	0	0	0	0.521335538777488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028853613782231	0	0	0	0	0	0	0	0	0	0	0	1.09166748513207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540109936254761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0969919309904602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292000135357687	0	0	0	0	0	0	0	0	0.636022789006211	0	0	0	0	0	0.0110097258009164	0.922924670654952	21.80592	0	0	0
BMT134D15	0.400430822029604	0.0074577446106696	0	0	5.85172276142152	0.0019334893435069	0	0	0	0	0	0	0	0.207565260014785	0.174203937190435	1.5409046902865	3.80447691765528	0	0.0846851069158337	22.7463109588174	0	14.8678943095532	0.334795764136626	0	0.160842144762985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259070308732222	0	0.0454542628701233	0	0	0.0056968882442615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023564401373991	0	0	0	0	0	0	0	0.0046610903816685	0	0	0.072773431496014	0	0	0.0201721633739989	0.0603093305494781	0	0.0153729666106512	0.0964759392516842	0.0261280010839087	5.61388630887245	0.0022701236488496	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6664174962862	0	0	0	0	0	0	0.646501867586284	0	0.12755850677833	0	0	0	0	0	0.0005092672824415	0	0	0	0	0	0	0	0	0	0	0.0657386376792365	0	0	0.0282082284579497	0.0043417193740357	0	0.103976842106629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001294747328241	0	0	0.0032454999694581	0	0	0	0	0	5.10728620592706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27285746674513	0	0	0.660942616120601	0	0	0	0	0	0.0006128470687008	0.618086479555816	13.68351	0.0119548336640943	19.5902521347942	0
BMT134D186	0.379657846466868	0.0078553895324872	0	0.0659637504577349	26.0426774087236	0.0052479630807132	0.985979688263659	0	0	0	0	0	0	0.0939252950739012	0.513538847835096	0.883710628544082	0.199662645851553	3.46719014468316	0.632040171910003	8.39365340512055	0	27.3417634873517	1.43119568551799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008029217962605	0	0	0	0	0	0	0.0170682963287551	0	0	0	0	0	0.0218692720177357	0	0.0110919093504034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015644558710643	0	0.334603172889073	0.0287396337795527	0	0	0	0.0330108466338871	0	0.0233343973573039	0	0	0.0599873634793832	0	0	0	0	0	0	0.0277959937303393	0	0	0	0	0	0	0	0.606297009163917	0	0	1.24104393805719	0	0	0	0	0	0.06359637279041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92481233253701	0	0	0	0	0	0.0378532100443245	0	0	0	0	0	0	0	0	0	0	0.104404666146745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099744408710717	0	0	0.0219437699163578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131298407549328	2.33618788043512	0	0	0	0	3.52910617598242	0.0106945872244188	0.307742541663655	17.22456	0.444636569153933	0.0019286678198835	0
BMT134D2	0.726260525888628	0.0078882695889121	0	0	21.6142904525861	0.013509699601221	0	0	0	0	0	0	0	0.0014614057343668	0.0016772952178528	0.0633552599614729	0.0445894817815347	0	0.238574486135392	34.5639063061111	0	14.3030104186154	4.30310088140159	0	0.101376719380029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211779279858108	0	0	0	0	1.39934581130632	0	0	0	0	0	0.0136508581096542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097731508485784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40753326731711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183090888879486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124916976521678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043094862280477	0	0	0	0	0.0072821183468167	0	0.552967698182738	16.96558	0.301522877454911	0	0
BMT134D8	0.7681566515773	0.0009856277224476	0	0.0059228087908549	6.76626197495359	0.0097568102066145	0	0	0	0	0	0	0	0	0.280270928965726	0.669955577579307	0.649637178567016	0	0	11.8747071632064	0	9.63433013780214	2.66092357692351	0	0.0488744755947652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061579126512553	0.0076227905506729	0	0	0	0.0986803241749626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002667524569927	0	0	0	0	0	0.0331948565972956	0.0033004965017741	1.27887457601622	0.0021973168491263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29960892801229	0	0	0	0	0	0	0	0	0.268524778401878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003852086328098	0.0275704488600257	0	0	0.013256240744112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047572361906394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0709199837353827	0	0	0	0	0	0	0	0	7.61721135521649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185008653222738	0	0	0	0	0	0	1.01391252534502	9.57544	0.189918706922637	44.8847359564028	0
BMT134pre	0.276361565178823	0.0034708649169605	0	0.0034143624648239	11.4811449103516	0.451390018340152	0.112012075471304	0	0	0	0	0	0	0.0396001471688563	7.08297789248355	0.892916322893035	0.811391356238846	3.05535395572707	6.65641666596798	14.890502872272	0	24.215078333033	1.63410741824164	0	0.0266772291873359	0	0	0	0	0.317148263842547	0	0	0	0	0	0	0	0	0.0381230116344289	0	0	0	0	0	0	0.0156996099150887	0	0	0	0.0078861279624893	0	0	0.106660486076084	0.0307454057411687	0	0	0	0.297509625835652	0	0	0	0	2.05065963895016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002340815874229	0	0.0021067342868062	0.0010331876962114	0	0	0	0	0	0	0	0	0	0.0003147993761894	0.0042134685736125	0	0.0022439545277093	0	0	0	0	0.0239651114847807	0	0	0	0	0	0.0004197325015859	0	0	0.016482572466124	0	0	0	0.0055291685305068	0	0.0049480004513878	0.0355723295094068	0.0610952943173815	0.089895401349277	0.268943600391179	0	0	0	0	0	0.0185408760796704	0.0776020821201355	0	0	0	0	0	0	2.01912319887908	0.0067480071408813	0	0	0	0	0.0179597080005514	0	0	0.177151331005889	0	0	0.753371409673469	0	0	0	0	0.0006618858678854	0	0	0	0	0	0	0	0	0.365215707053012	0	0	0	0.0252808114416751	0.218075249910516	0	0	0	0	0	0	0	0	0	0	0	0.291019915618823	0	0.017063740545243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046525733445024	0	0.0134556553873794	0	0.0071838832002205	0.0017435042373569	0	0	0	0	0	0.0301884529986797	0.0263301426956399	0	0.0049722157880178	0	0	0	0	0	0	0	0	0	0	0	0.0377597815849796	0	0.0635087562015006	0.338385114067019	0	0	0	0	0.0037291618410133	0	0.0991860188363038	19.28221	0.0628307267758618	0.979905883846717	0
BMT138D5	0	0.0192463962095783	0.0059560023637068	0	21.2836298009347	0.260336863317626	0.0120821762235195	0	0.0183104529809958	0	0	0	0	0.001267777645989	1.37627048333135	0.0006041088111759	0.164981265474679	0	0.319956446978331	25.6292057026685	0	15.3663754868912	0.724462601796884	0	0	0	0	0	0	0	0	0	0	0.0326303843783081	0.0434703086802546	0	0	0	0	0.182347266652288	0	0	0	1.59988433778932	0	0	0.337271396707108	0	0	0	0	0.167916723782506	1.73800403260368	0.0878935777387023	0	0	0	0	0	0	0	0	3.52982480085086	0	0	0	0	0	0	0	0.0059219680644856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069515056159264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015579200468496	0	0	0	0	0	0.0097082838528421	0	0	0.0366889745604341	0.110407266673514	0	0.0388246268365633	0.005385927851752	1.10218376312837	0.140408501436986	1.18207077197529	0.0862173885020591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163704979253885	0	0	0	0	0	0	6.40622509095425	0	0	0	0	0	0	0	0	0	0	0	0.001497509165732	0	0	0.0794785972562651	0	0	0	0.0076066658759341	0	0	0	0	0	0	0	0	0	0	0	0	0.0593132749677148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241047924234021	0	0	0	0	0	0.0148049201612141	0	0.785715831820206	0	0	0	0	0	0	0	0	0	0	0.0108739586011676	0	0	0	0	0	0	0	0.233619938428998	0	0.0169575895869539	0.108152494350111	0	0	0	0	0	0	1.61255360567441	14.91425	0.066171186260783	0	0
