SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanoperiomorbales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Fusobacteriales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Neisseriales	OFGB10055	OFGB1011	OFGB1012	OFGB10197	OFGB10318	OFGB1126	OFGB11479	OFGB11739	OFGB11916	OFGB1192	OFGB1201	OFGB12107	OFGB1211	OFGB1217	OFGB1218	OFGB1258	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1298	OFGB1306	OFGB1320	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1473	OFGB14936	OFGB15212	OFGB1539	OFGB1670	OFGB1765	OFGB1780	OFGB1781	OFGB2106	OFGB2164	OFGB2378	OFGB2403	OFGB2404	OFGB2834	OFGB28369	OFGB2838	OFGB28386	OFGB2839	OFGB2840	OFGB2844	OFGB2845	OFGB2846	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2930	OFGB2932	OFGB2937	OFGB2949	OFGB2952	OFGB2959	OFGB2960	OFGB2979	OFGB2982	OFGB2984	OFGB2992	OFGB2997	OFGB2999	OFGB3002	OFGB3004	OFGB3009	OFGB3012	OFGB3023	OFGB30287	OFGB30328	OFGB3034	OFGB3038	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB31223	OFGB31455	OFGB3230	OFGB32310	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB42704	OFGB4355	OFGB4405	OFGB45503	OFGB4605	OFGB4616	OFGB48199	OFGB49155	OFGB49665	OFGB49681	OFGB52309	OFGB529	OFGB628	OFGB629	OFGB658	OFGB667	OFGB67123	OFGB72728	OFGB72924	OFGB72939	OFGB73062	OFGB73144	OFGB73178	OFGB73497	OFGB73902	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78699	OFGB78785	OFGB79291	OFGB79315	OFGB79330	OFGB79760	OFGB8179	OFGB81848	OFGB82250	OFGB82363	OFGB8271	OFGB8301	OFGB84092	OFGB84123	OFGB84435	OFGB84486	OFGB88346	OFGB88349	OFGB88367	OFGB88381	OFGB88483	OFGB88649	OFGB89158	OFGB90573	OFGB9115	OFGB9119	OFGB91940	OFGB92029	OFGB92040	OFGB92044	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB94449	OFGB94475	OFGB94479	OFGB94545	OFGB94585	OFGB94588	OFGB94700	OFGB94728	OFGB94730	OFGB94733	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB9512	OFGB95121	OFGB95179	OFGB9644	OFGB9718	OFGB9989	Oscillatoriales	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Selenomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales	Victivallales
BMT105D7	221881	4771	0	0	19878659	10709	0	0	0	0	0	0	0	0	0	0	0	14959	476238	2066036	0	11552561	286952	0	6731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16972	0	0	0	0	0	0	0	0	571783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14577	4766048	28839	0	0
BMT106D0	0	0	0	0	20145409	5659	217508	14649	0	0	0	0	0	0	7497	14288	445430	0	193809	3082076	0	5871284	95047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82621	12110	0	0	3986	21104	0	10092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9872	0	0	0	0	0	0	0	0	16677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6868	0	0	0	0	0	0	0	0	0	9851	0	0	0	0	0	0	99089	9058034	12520	24530	0
BMT106D14	0	0	0	0	11006195	6166	56824	0	0	0	0	0	0	16440	15099	89596	765325	0	763291	2696348	10119	8402163	47956	0	14040	0	0	0	0	0	0	0	0	0	0	9053	0	0	0	0	0	0	0	0	0	0	59156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6780	0	9199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53805	7858	0	0	9537	147471	0	7240	0	12664	131141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175056	0	0	0	0	10523	0	0	0	0	0	59571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80127	0	12715	7491	0	0	0	0	0	0	0	0	0	0	0	0	0	10692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66421	103540	5528870	48343	2454159	0
BMT106PRE	0	14905	0	0	12960842	80569	0	0	0	0	0	0	0	100094	8285	1006270	1979065	17663	290684	6666235	0	6811722	80404	0	0	14931	0	0	0	51989	0	0	0	0	0	11020	9479	0	0	0	0	55471	0	0	0	0	25386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7559	18566	0	0	0	3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3939	7142	198072	13247	0	0	29013	45565	0	7288	0	37585	727868	0	0	0	0	0	0	7019	875316	0	0	3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5115	0	5529	0	0	12004	0	0	0	0	0	0	0	21696	78740	0	0	0	0	8679	0	0	0	0	0	38115	0	14430	0	0	0	0	0	0	0	8879	0	0	0	0	0	0	0	11539	0	0	33728	0	0	0	0	0	0	0	0	0	0	0	18729	0	6186	0	0	0	0	0	0	0	0	0	146931	0	0	0	0	0	0	144954	5591125	122271	988895	0
BMT108D-33	257086	24523	0	0	7618218	836518	66233	0	0	0	0	0	0	142597	1398385	122051	224995	272374	1968107	3027770	0	6056276	42947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26301	0	0	0	0	0	0	0	0	0	0	0	0	0	708070	0	10631	293206	0	0	0	0	0	0	0	0	0	0	67644	0	0	0	0	0	0	0	0	0	0	0	0	0	31624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20325	0	0	0	0	0	0	0	0	0	0	9547	0	6987	0	70988	13745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19502	0	0	0	0	0	0	0	0	285546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6016	0	0	0	0	0	0	0	0	0	78081	0	0	0	20655	24207	0	54572	4904515	720305	90587	0
BMT108D0	391797	105781	0	0	1137141	210079	6991	0	0	0	0	0	0	4370441	145087	175084	184151	9926089	3082735	2645432	0	250032	4667214	0	0	0	16742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156321	0	0	0	0	0	0	0	0	0	0	0	42842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6188	0	0	0	0	0	0	0	0	0	18309	12408	0	0	10429	1175760	6860	9266	6100919	2064589	3973025	0
BMT108PRE	321019	36517	0	0	10232760	1265140	75493	0	0	0	0	0	0	190933	2070446	149679	314138	333367	2890067	4100010	0	8240255	59803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32749	0	0	0	0	0	0	0	0	0	0	0	0	0	1036648	0	15075	447870	0	0	0	0	0	0	0	0	0	0	86659	0	0	0	0	0	0	0	0	0	0	0	0	0	35644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30908	0	0	0	0	0	0	0	0	0	0	19656	0	8125	0	97004	15066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24805	0	0	0	0	0	0	0	0	428342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6311	0	0	0	0	0	0	0	0	0	106782	0	0	0	19953	34057	4217	82351	6477722	984884	131891	0
BMT109D-6	0	18901	0	8250	2535797	29202	0	0	0	0	0	0	0	26384	4410	0	314487	0	1846077	6074536	0	10344497	385744	0	23694	0	0	0	0	0	0	0	0	8121	0	0	0	0	0	0	0	0	0	0	0	0	26097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6652	0	0	0	0	16113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5093	41391	0	0	0	295410	1203984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9338	0	2160581	0	0	0	0	13492	0	0	0	0	0	21495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24269	0	0	6065	0	0	0	0	0	0	0	0	0	0	0	0	0	23357	0	0	0	0	0	0	0	0	0	136641	0	0	0	0	0	0	106329	4593168	6215	0	0
BMT109D0	0	235626	0	6105	1847078	49138	0	0	0	0	0	0	0	8026	13020	0	788657	26480	1641336	8420567	0	22540094	9864779	0	32054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8231	31080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106627	0	0	0	0	0	0	30100	7164115	63481	10618	0
BMT109D14	0	0	0	0	16880972	12529	0	0	0	0	0	0	0	17352	0	0	61141	0	653517	1658621	0	4514302	32609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4347	57289	0	0	0	14834	260037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10951	0	0	0	0	0	0	0	0	736240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23011	0	0	12303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76408	0	0	0	0	0	0	133183	3647687	0	1086559	0
BMT109d29	0	0	0	0	5965848	10650	0	0	0	0	0	0	0	8037	0	0	131564	0	665407	2556294	0	4930149	402899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2111662	0	0	0	11472	0	0	6355	53873	0	0	0	7193	262043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7422	0	462261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66728	0	0	13507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527040	0	0	0	0	0	0	79028	2400398	0	22945	0
BMT110D-9	651125	17725	0	0	12688542	0	0	0	0	0	0	0	0	0	0	0	91752	475963	498110	209737	0	7332413	44334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6918	0	0	28509	6932355	0	0	0
BMT110D15	202837	0	0	0	12959908	0	0	0	0	0	0	0	0	0	5982	0	605744	0	158711	1357919	0	8040789	864639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10396	0	0	0	0	0	36904	6838884	9903	0	0
BMT110D24	215440	9612	0	0	24215238	7613	0	0	0	0	0	0	0	0	0	0	257445	0	134286	162851	0	6277153	91716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9467	7758254	0	0	0
BMT110D4	6367	132264	0	6721	293457	29501	0	0	0	0	0	0	0	0	10609	0	4385715	1026612	1004368	1056094	0	15998251	2732005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402321	0	0	0	0	0	0	0	0	0	59583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23786	0	0	0	0	0	11317	13800	7666740	0	8757	0
BMT111D-8	0	0	0	0	15889589	214112	0	4485	22112	0	0	0	0	14929	189174	97427	170324	108094	606536	1877995	0	9311971	228859	0	0	353562	0	0	0	12912	0	0	0	0	0	0	0	0	0	0	0	11753	0	0	0	0	13993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162118	0	0	0	0	0	8411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3973	0	0	0	0	0	0	11252	0	7198	0	0	9818	0	0	0	0	0	0	0	0	0	0	4635	0	0	0	0	0	0	52751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9539	8637	0	0	0	0	0	0	27344	0	0	0	0	0	0	0	0	0	0	12022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369846	0	0	0	0	0	0	0	0	0	0	0	0	0	8414	0	0	0	0	0	0	0	0	0	0	46941	45257	4703751	293627	0	0
BMT111D21	0	57877	0	0	1909890	407586	0	0	0	0	0	0	0	20602	620042	0	149803	0	871406	4911014	0	13311496	1040314	0	0	171074	0	0	0	17369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3486	0	0	9848	0	0	0	22613	0	0	0	0	42802	0	0	0	0	0	0	0	0	0	0	4251	0	0	0	0	0	0	7772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305247	0	0	4520	0	0	0	0	1527146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537910	0	0	0	0	0	0	74039	4001561	152327	2788667	0
BMT111D3	0	97205	0	11303	3044786	1050840	0	0	31240	0	0	0	0	25572	485441	116553	477163	19428	1726566	4660956	0	25050255	1572133	0	0	403501	0	0	0	10102	0	0	0	0	0	9763	0	0	0	0	0	12014	0	0	0	0	80149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74910	0	0	0	0	0	27771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4660	0	0	13285	0	0	0	37831	0	6752	0	0	227058	0	0	0	0	0	0	5846	0	0	0	24811	0	0	0	0	0	0	185177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12304	0	0	0	0	0	0	0	0	146858	0	0	0	0	0	0	0	0	0	0	23295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38427	0	0	13989	0	0	0	0	2322969	0	0	0	0	0	0	0	0	0	0	0	0	0	9409	0	0	0	0	189933	0	0	0	0	0	0	389811	7718458	140990	261464	0
BMT111D6	0	13462	0	0	11167619	13790	0	0	0	0	0	0	0	9577	804449	0	33018	0	112024	1979473	0	13425206	68645	0	0	44148	0	0	0	0	0	0	0	0	0	17667	0	0	0	0	0	0	0	0	0	0	13333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4170	0	0	0	0	0	0	34543	0	10156	0	0	21716	0	0	0	0	0	0	0	0	0	0	11531	0	0	0	0	0	0	74493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37733	0	0	3841	0	0	0	0	580309	0	0	0	0	0	0	0	0	5339	0	0	0	0	10094	0	0	0	0	0	0	0	0	0	0	0	200887	4999054	31377	38922	0
BMT112D-6	89724	7734	0	0	3770041	1596856	17241	0	0	0	0	0	0	0	834311	0	712244	136349	2233578	6401542	0	28350534	522177	0	7856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7632	12773	10337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9081	0	0	0	0	0	0	0	0	0	393520	0	0	0	0	0	0	70447	9333450	15298	9576	0
BMT112D15	497685	0	0	0	23411048	65358	161556	0	0	0	0	0	0	23451	1264826	0	525578	0	937701	9184006	0	14687543	277814	0	11679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7217	119330	11106	0	0	0	9423	0	7665	15418	26134	46165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12043	0	0	25925	0	0	0	0	0	9303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6542	0	0	0	0	0	0	0	0	0	23593	0	0	0	0	0	0	42720	8549653	72416	0	0
BMT112D19	265340	9687	0	0	6244220	30906	9653	0	0	0	0	0	0	28204	353573	0	366163	0	615421	4429002	0	11797693	1728890	0	0	0	0	0	0	0	0	0	0	8463	0	0	0	0	0	0	0	0	0	0	0	0	20051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10964	175003	10024	0	0	0	9922	0	6469	15684	100316	46570	0	0	0	0	0	0	4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10992	0	10021	94760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4835	0	0	0	0	0	0	0	0	0	0	0	0	0	8910	0	0	0	0	0	0	0	0	0	34393	0	0	0	0	0	0	72369	5698732	0	0	0
BMT112D7	0	39958	0	0	15295369	2309	0	0	0	0	0	0	0	8657	15356	0	2190464	0	27404	5492104	0	255704	101083	0	12831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80589	0	0	0	0	0	11314	0	4536218	0	0	0
BMT113D-12	773007	29013	0	0	5742168	9055437	18908	0	0	0	0	0	0	88593	30280	35748	319403	0	475182	2472370	0	3047877	662814	0	0	0	0	0	0	0	0	0	0	14284	0	0	0	0	0	0	0	7231	0	0	0	0	19635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3448	6039	0	7786	0	0	3474	34210	0	7165	0	0	468383	0	0	0	0	0	0	4678	0	0	0	4734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7548	0	0	0	0	0	11823	0	0	231725	0	0	0	0	0	147530	0	0	0	0	0	0	0	0	0	0	11426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37955	0	0	0	0	0	17535	6043	4192780	986993	12313	0
