Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D20622D-1_1	44.59003693032555	43.0	143.11405126357297	150	9.090909090909092	25676673.0
D20622D-1_2	41.600383848998845	43.0	143.06265437893765	150	9.090909090909092	25676673.0
D20622D11_1	22.991864023896042	46.0	132.8185217231568	147	9.090909090909092	21453857.0
D20622D11_2	21.568520472000685	46.0	132.80722515303427	147	9.090909090909092	21453857.0
D20622D14_1	58.46760099711648	37.0	114.74967102490822	137	18.181818181818183	19684621.0
D20622D14_2	57.736022472077096	37.0	114.7290753019832	137	18.181818181818183	19684621.0
D20622D167_1	77.84350420901804	37.0	138.44248753813812	150	18.181818181818183	23134986.0
D20622D167_2	74.03427360902	37.0	138.42330887946073	150	18.181818181818183	23134986.0
D20622D20_1	65.56348717457386	37.0	132.24874650731297	147	18.181818181818183	24750643.0
D20622D20_2	61.979569777838876	37.0	132.30924214776965	147	18.181818181818183	24750643.0
D20622D25_1	70.72112758992992	50.0	137.00455813349555	147	18.181818181818183	20701456.0
D20622D25_2	68.12986289416527	50.0	136.94355841444195	147	18.181818181818183	20701456.0
D20622D276_1	76.1661708153475	37.0	136.95335534416668	150	18.181818181818183	24517321.0
D20622D276_2	73.20493431492284	37.0	136.93549009698083	150	18.181818181818183	24517321.0
D20622D28_1	44.11445677698729	47.0	134.31855783077194	147	9.090909090909092	26061990.0
D20622D28_2	42.814607817461	47.0	134.32072086590472	147	9.090909090909092	26061990.0
D20622D32_1	42.287474713458984	43.0	113.62658271050414	132	9.090909090909092	26985194.0
D20622D32_2	40.88985607013045	44.0	113.63657997048307	132	9.090909090909092	26985194.0
D20622D64_1	64.83049354257426	45.0	133.27392516122185	147	18.181818181818183	99973412.0
D20622D64_2	64.3098127080014	45.0	133.24972430669865	147	18.181818181818183	99973412.0
D20622D7_1	75.22398250608029	37.0	135.1072904987781	150	18.181818181818183	24494881.0
D20622D7_2	72.0497134935724	37.0	135.06796085271858	147	18.181818181818183	24494881.0
D20622D90_1	39.46972913866501	45.0	135.9724971524707	147	9.090909090909092	29681872.0
D20622D90_2	37.29459101345311	45.0	135.92596221693833	147	9.090909090909092	29681872.0
