Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D21309D29_1	34.032710104733425	45.0	150.0	150	18.181818181818183	37701991.0
D21309D29_2	31.884826876024746	45.0	150.0	150	18.181818181818183	37701991.0
D21309D365_1	27.9199902820297	47.0	150.0	150	18.181818181818183	30271038.0
D21309D365_2	26.330791544166942	47.0	150.0	150	18.181818181818183	30271038.0
D21309D58_1	34.53376824402028	46.0	150.0	150	18.181818181818183	32940160.0
D21309D58_2	32.8865008060974	45.0	150.0	150	18.181818181818183	32940160.0
D21309PRE_1	32.611360266346395	47.0	150.0	150	9.090909090909092	28202894.0
D21309PRE_2	30.99205745583872	47.0	150.0	150	9.090909090909092	28202894.0
D21376D20_1	28.20510555953163	45.0	150.0	150	18.181818181818183	26993162.0
D21376D20_2	26.98966473627418	45.0	150.0	150	18.181818181818183	26993162.0
D21376D358_1	28.327253207009235	45.0	150.0	150	18.181818181818183	36442676.0
D21376D358_2	25.769902296937474	45.0	150.0	150	18.181818181818183	36442676.0
D21376D50_1	23.619731741937002	48.0	150.0	150	18.181818181818183	30351115.0
D21376D50_2	23.012316482830073	48.0	150.0	150	18.181818181818183	30351115.0
D21376D6_1	25.69635428926847	47.0	150.0	150	18.181818181818183	32852620.0
D21376D6_2	24.054064867442193	47.0	150.0	150	18.181818181818183	32852620.0
D21376D95_1	27.931517449508235	49.0	150.0	150	18.181818181818183	33595282.0
D21376D95_2	26.175320105590146	49.0	150.0	150	18.181818181818183	33595282.0
D21376PRE_1	14.622233502382016	50.0	150.0	150	18.181818181818183	23959504.0
D21376PRE_2	13.944249685097645	49.0	150.0	150	18.181818181818183	23959504.0
D21590D19_1	49.36943045371449	45.0	150.0	150	18.181818181818183	33769469.0
D21590D19_2	46.745557073856915	44.0	150.0	150	18.181818181818183	33769469.0
D21590D6_1	34.78551472928325	48.0	150.0	150	18.181818181818183	30567040.0
D21590D6_2	33.05140920839639	47.0	150.0	150	18.181818181818183	30567040.0
D21590D97_1	22.7051806959567	48.0	150.0	150	18.181818181818183	30886999.0
D21590D97_2	21.41298425111053	47.0	150.0	150	18.181818181818183	30886999.0
D21590PRE_1	37.33995865756374	46.0	150.0	150	18.181818181818183	28965818.0
D21590PRE_2	36.38547801905564	45.0	150.0	150	18.181818181818183	28965818.0
D21593D-3_1	36.80613999794522	46.0	150.0	150	18.181818181818183	33777812.0
D21593D-3_2	34.51495404577891	46.0	150.0	150	18.181818181818183	33777812.0
D21593D7_1	28.038370720412445	47.0	150.0	150	18.181818181818183	30149981.0
D21593D7_2	26.893858945304487	47.0	150.0	150	18.181818181818183	30149981.0
D21593PRE_1	36.993981930240935	48.0	150.0	150	18.181818181818183	32099330.0
D21593PRE_2	35.44032863268282	47.0	150.0	150	18.181818181818183	32099330.0
D21630D15_1	68.14355506928136	41.0	150.0	150	27.27272727272727	32498135.0
D21630D15_2	65.47091360484305	40.0	150.0	150	27.27272727272727	32498135.0
