Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D19754D26_trimmed_2	53.09723820255275	42.0	136.5888519313317	147	18.181818181818183	25879837.0
D19754D384_trimmed_1	26.41452463072632	47.0	139.7249621829991	150	9.090909090909092	5401010.0
D19754D384_trimmed_2	25.986482263393185	47.0	139.68203113862037	147	9.090909090909092	5401010.0
D19754D55_trimmed_1	59.326540820343574	47.0	125.01529873320183	147	18.181818181818183	25342948.0
D19754D55_trimmed_2	57.365361615428846	47.0	124.98499002562764	147	27.27272727272727	25342948.0
D19754D8_trimmed_1	64.12494791036796	44.0	131.85603596268766	147	18.181818181818183	20840934.0
D19754D8_trimmed_2	61.17111390691727	44.0	131.807085949219	147	18.181818181818183	20840934.0
D19836D0_trimmed_1	44.480858848407166	44.0	137.3826556903998	150	9.090909090909092	25826753.0
D19836D0_trimmed_2	43.137236871174345	44.0	137.33153265530515	147	9.090909090909092	25826753.0
D19836D13_trimmed_1	23.835328050478296	43.0	94.78451656016702	92	9.090909090909092	25289600.0
D19836D13_trimmed_2	23.792426025674345	43.0	94.78197171960015	92	9.090909090909092	25289600.0
D19836D189_trimmed_1	38.728805180092586	45.0	136.97115921012494	147	9.090909090909092	25727208.0
D19836D189_trimmed_2	38.14707561470151	45.0	136.9377800731428	147	9.090909090909092	25727208.0
D19836D21_trimmed_1	64.52057906309986	38.0	142.07864038026557	150	18.181818181818183	21419136.0
D19836D21_trimmed_2	61.811810992006386	38.0	142.01487417606387	150	18.181818181818183	21419136.0
D19836D29_trimmed_1	42.63794271842612	44.0	135.16822193773342	147	18.181818181818183	29608665.0
D19836D29_trimmed_2	40.573098619112145	44.0	134.99505040163075	147	18.181818181818183	29608665.0
D19836D365_trimmed_1	33.48653063765916	46.0	125.21530385501457	147	9.090909090909092	51039885.0
D19836D365_trimmed_2	32.17214440073353	46.0	125.20632131126472	147	9.090909090909092	51039885.0
D19836D56_trimmed_1	48.16747197481605	44.0	138.5795505370639	150	9.090909090909092	30718039.0
D19836D56_trimmed_2	45.80298337045316	44.0	138.52316516689103	150	9.090909090909092	30718039.0
D19836D8_trimmed_1	22.25371355926515	40.0	138.88259523985997	151	18.181818181818183	12898276.0
D19836D8_trimmed_2	22.462276388560284	40.0	138.8580937483428	151	18.181818181818183	12898276.0
D19836D92_trimmed_1	36.69556567347259	43.0	135.14206140506397	147	9.090909090909092	23661599.0
D19836D92_trimmed_2	34.234980156798244	43.0	135.10344034652942	147	9.090909090909092	23661599.0
D19836PRE_trimmed_1	20.873419503599237	44.0	93.40369031172065	87	9.090909090909092	27764538.0
D19836PRE_trimmed_2	20.847919383243536	44.0	93.42156847702634	87	9.090909090909092	27764538.0
D19840D106_trimmed_1	28.457559055071812	45.0	131.4579015199398	147	9.090909090909092	34765982.0
D19840D106_trimmed_2	27.00929090177901	45.0	131.41689824840847	147	9.090909090909092	34765982.0
D19840D12_trimmed_1	53.163374152858296	40.0	133.27935305216158	147	18.181818181818183	27726563.0
D19840D12_trimmed_2	50.92828344219894	40.0	133.24922273994076	147	18.181818181818183	27726563.0
D19840D15_trimmed_1	46.6956156463667	45.0	131.38999100257183	147	18.181818181818183	22606460.0
D19840D15_trimmed_2	44.478344514355015	45.0	131.31056932398968	147	18.181818181818183	22606460.0
D19840D196_trimmed_1	16.890098972917727	44.0	109.14771282877558	117	9.090909090909092	25575348.0
D19840D196_trimmed_2	16.448533084094336	44.0	109.13133967913164	117	9.090909090909092	25575348.0
D19840D19_trimmed_1	34.051610512268496	42.0	136.4421633344759	150	9.090909090909092	18318129.0
D19840D19_trimmed_2	31.999126474292012	42.0	136.41477538453844	147	9.090909090909092	18318129.0
D19840D368_trimmed_1	25.16151450576504	44.0	137.6071377824224	150	9.090909090909092	31669584.0
D19840D368_trimmed_2	22.850112977644358	44.0	137.55158002706952	147	9.090909090909092	31669584.0
D19840D63_trimmed_1	36.89529557983873	44.0	136.01338830989644	150	9.090909090909092	33470020.0
D19840D63_trimmed_2	34.17920438287054	44.0	135.96695828087346	147	9.090909090909092	33470020.0
D19840D6_trimmed_1	44.872794738790155	44.0	126.32144918978368	147	18.181818181818183	27468590.0
D19840D6_trimmed_2	43.24112689113865	44.0	126.24528707152425	147	18.181818181818183	27468590.0
D19840D767_trimmed_1	26.32858422977796	45.0	135.36247525204374	147	9.090909090909092	33171426.0
D19840D767_trimmed_2	24.25610336905683	45.0	135.34370204645407	147	9.090909090909092	33171426.0
D19840PRE_trimmed_1	20.517661063280485	47.0	141.91856667425165	150	9.090909090909092	25770248.0
D19840PRE_trimmed_2	19.445509494956625	47.0	141.85517846005985	150	9.090909090909092	25770248.0
D20117D108_trimmed_1	25.74467037335208	46.0	138.44637310172283	150	9.090909090909092	35036177.0
D20117D108_trimmed_2	25.398716195398023	46.0	138.4105631444892	147	9.090909090909092	35036177.0
D20117D12_trimmed_1	26.054256348895763	44.0	137.81967316402546	150	9.090909090909092	25299357.0
D20117D12_trimmed_2	24.6751271323417	44.0	137.77996816282723	150	9.090909090909092	25299357.0
D20117D196_trimmed_1	26.978777699256568	44.0	136.97949873018965	150	9.090909090909092	31594482.0
