SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Flavobacteriales	Fusobacteriales	Hyphomicrobiales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Mycoplasmoidales	OFGB1011	OFGB1126	OFGB11739	OFGB12107	OFGB1217	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1306	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1474	OFGB14936	OFGB1539	OFGB1765	OFGB1785	OFGB2106	OFGB2404	OFGB2412	OFGB27697	OFGB2834	OFGB28369	OFGB2838	OFGB2839	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2898	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2928	OFGB2930	OFGB2937	OFGB2952	OFGB2957	OFGB2959	OFGB2960	OFGB2982	OFGB2992	OFGB2997	OFGB3002	OFGB3004	OFGB3009	OFGB3011	OFGB3012	OFGB3023	OFGB30287	OFGB3034	OFGB3038	OFGB3041	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB32310	OFGB3625	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB4355	OFGB4405	OFGB45503	OFGB45631	OFGB4605	OFGB4616	OFGB48199	OFGB49339	OFGB49665	OFGB49681	OFGB67123	OFGB72728	OFGB72899	OFGB72924	OFGB72939	OFGB73144	OFGB73178	OFGB73497	OFGB74971	OFGB7709	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78291	OFGB78699	OFGB79170	OFGB79291	OFGB79315	OFGB79330	OFGB82250	OFGB82363	OFGB84092	OFGB84486	OFGB84669	OFGB88346	OFGB88349	OFGB88381	OFGB88510	OFGB89158	OFGB92029	OFGB92040	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB9429	OFGB94449	OFGB94585	OFGB94588	OFGB94683	OFGB94730	OFGB94733	OFGB94741	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB95121	OFGB95145	OFGB9644	OFGB9660	OFGB9718	OFGB9989	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Rhodobacterales	Rhodocyclales	Selenomonadales	Sphingomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales
D19840D6	11.648073619094	0	0	0	65.027054773651	0.0020338724006308	0	0	0	0	0	0	0	0.0037379276552134	0	0	0	0	0.0005418424542221	0	0	0	0.0282464827222749	1.76842456758636	0	0.015744842329208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.47211	0.0078135252456668	0.026212610321644
D19840D767	1.40559541755103	0.001358904840964	0	0	24.860894026655	0.008379913185945	0.65929533200773	0	0	0	0	0	0	0	0.0987906397523936	0.838052295093778	0.00439030794773	0.606001871642229	28.4295175138821	0	0	0	26.7653904503376	0.116587066611942	0	0.0005662103504016	0	0	0	0.0155664291718126	0	0	0	0.185629885647078	0.209001306725966	0	0.0362548842826437	0	0	0	0	0	0	0.234654991063396	0	0	0	0	0.0115071365058559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018467168351562	0	0.000121952998548	0	0	0	0	0	0.0104095595189234	0	0	0.0281362989507302	0	0	0.0832764761513872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257495045505754	0	0	0	0	0	0	0	0.0164462329470522	1.88110758074684	0	0	0	0	0	0	0	0	0	0.0950710732966778	0.015183148319233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481801453549501	0	0	0	0.004791010657245	0	0	0	0	0.0025871457549123	0	0	0	0	0	0.0003048824963701	0	0	0	0.172493805517758	12.89072	0.0017421856935436	0.0026916768965249
D19840PRE	1.34214749471614	0.0010931781870252	0	0.0063161406361456	13.2931115351561	0.971357648909595	0.151255373003287	0	0	0	0	0	0	0.61503824325278	0.217485775904614	1.52610104193578	0.0549180330696661	0.60117512431806	27.9362576432073	0	0	0	28.3994736803228	0.304705199996825	0	0	0.351979083373515	0	0	0.0110451484970546	0	0	0	0.10193279272795	0	0	0.155757647610591	0	0	0	0	0	0	0	0	0	0	0	0.0343015022239908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108831961730509	0.0002591237184059	0.595328645421526	0	0.0098224084508264	0	0.0016033280076369	0.0097090418240238	0	0	0.0370951798130552	0	0	0.0165434298969814	0	0	0	0	0	0	0	0.0012875209758296	0	0	0	0	0	0	0	0	0.21424672942454	0.588364695489365	0	0	0	0	0	0	0	0	0	0	0	0	0.0963697303984218	0	0.000915030630621	1.83542188316672	0	0	0	0	0	0	0	0	0	0	0.29536055090181	0	0	0	0	0	0	0.0018381588774423	0	0	0	0.0724007864458692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004291736586098	0.0018138660288418	0	0	0	0	0	0.048537111503919	0.211355880441073	0	0	0.134687650257705	0	0	0	0	0	0	0	0	0	0.242653167054794	19.02384	0	0.473791523872923
D20117D108	0.414315675892021	0.0332686169903792	0	0	16.1386539098511	0.599547536058236	0	0	0	0	0	0	0.083982400568275	0.026013077528403	0	3.55992949961043	1.23196997766318	6.8781857913795	9.47159119310037	0	0	0	19.1821933547563	10.8623862419577	0	0.0059431679830657	0.28287229819715	0	0	0	0	0	0	0	0	0	0.162537207663056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005999412475019	0	0	0	0	0	0	0	0	0.0008717896252762	0	0	0	0	0	0	0	0	0	11.3906626326291	0	0.0038902440267701	0	2.54355403368626	0	0	0.0114082577845284	0	0	0	0	0	0.465413796831598	0.0744395851001977	0	0	0	0	0.0201261540372905	0	0.0013873641348481	0	0.0153266240572753	0	0	0	0	0	0	0	0.0634156646773501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348097160698998	0	0	0	0.239535917147129	0	0	0	0	0	0	0	0	0	0	0.112404617168678	0.612830610241208	0	0	0.011689480244295	0	0	0	0	0	0	0	0	0	0	0	0.0050338820298207	0.0007967969693384	0.558170338144588	0	0	0	0	0	0	0.623863904746047	0	0	0	0	0	0.0022216574321555	0	0	0	0.605181359335558	6.25918	0.0191418754281077	7.07737565963213
D20117D12	1.74151596548496	0.0093912620079591	0	0.0001270233815323	16.2194885644855	0.0042595173940517	0	0.0050555305849879	0	0	0	0	0	0	0	3.18718600715561	0.0250574790636168	1.42755650746414	10.4612307599588	0	0	0	44.4244545944163	1.91747722180902	0	0	0	0	0	0	0	0	0	0.0724964779532354	0	0	0.0636725870494541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008552907689845	6.77458034839252e-05	0	0	0	0	0	0	0	0	0.0271575989716185	0.01855388192916	0	0.697773307658994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078669814295708	0	0	0	0	0	0	0	0	0.114905350934173	0.0012617655898881	0	0	0	0	0	0	0	0	0.691396733906069	15.31775	0.0154629796452059	3.54796628360926
D20117D196	1.60335820662594	0.0744684837055771	0	0	16.2114666705002	0.060061242192387	0	0.0891242789848604	0	0	0	0	0.0124809498259675	0.0037016757307456	0.0577443660155893	2.55554105376848	0.271846804744259	17.2279716815396	8.12528475202942	0	0.0717698999594219	0	30.3317706145761	3.54616096545329	0	0	0.178062142645151	0	0	0.0072790745784447	0	0	0	0	0	0	0.0373363264352911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216419314905467	0	0.532109228604531	0	0	0.0002663076065284	0.0088857971378331	0	0	0	0	0.367744173855161	0.404503500476307	0	0	0	0	0.0037904449329218	0	0	0.0006391382556683	0.0110251349102785	0	0	0	0	0	0	0	0.0184551171324227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0751786373229863	0	0	0	0.0330842816510532	0	0	0	0	0	0	0	0	0	0	0.0386057260264101	0	0	0	0.0139811493427445	0	0	0	0	0	0	0	0	0	0	0	0.0078116897915017	0.0189611015848268	0.0140787954651383	0	0	0	0	0	0.0030359067144245	0.708387110285941	0	0	0	0	0	0	0	0	0.442967195779235	0.0247488535667122	11.2308	0.0048112907579476	5.54905159723368
D20117D20	0	0.0758874585366057	0	0.289887607568638	89.7280870422838	0.015181313309161	0	0	0	0	0	0	0	1.54450993761629	0	0.0058088347967085	0.004509490171129	0.002856647375355	0.0375281300682094	0	0.0196048174388914	0	0.0840465784648773	3.59478977073943	0	0	0	0.0035445357065442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302097625447245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438719891225095	0.005589092690912	0	0	0	0	0	0	0	0.0041177759825351	0	4.45995	0.050005660075613	0
D20117D267	1.54001446587977	0.0572384454824583	0	0.107223916032918	12.5228386862522	1.26267363972207	0	0.128548586278845	0	0	0	0	0.0566378806791718	0.0039082909506182	0.120750483294633	5.078727076014	0.807002024822334	9.63327195226105	7.87899444348568	0	0	0	23.940508782038	6.3559251445171	0	0.0166033069462433	0.962908647755507	0	0	0.0330125852637326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012750452746697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455135726306036	0	1.94219885545297	0	0	0.0115493231401247	0.0437580755133047	0	0	0	0	0	0.410167281727647	0	0	0	0	0	0	0	0.0062273950371552	0.133621049001988	0	0	0	0	0	0	0	0.0618027379874356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254242179877451	0	0	0	0	0	0	0	0	0	0	0.0892162113928358	0	0	0	0.0382513582400932	0	0	0	0	0	0	0	0	0	0	0	0.0408753644575295	0.03555343635456	0.0200126671372082	0	0	0	0	0	0	0.669777587000628	0.0020881176237345	0	0	0	0	0	0	0	0.0488490171534717	0.017499534421917	7.60541	0.0005451280522138	18.0147635863858
D20117D29	0.0057828167564926	0.0010025936172247	0	47.226357732057	0.127803831009977	0.007420983113208	0	0	0	0	0	0	0	0.0018530078461207	0	1.011348407918	0.630165895340644	8.32030063612991	3.02498607428407	0	0	0	7.19517575611436	0.272096746331812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001584455984364	0	21.6548673590486	0	0	0	0	0	0	0	0	10.48271	0.0017545388301432	0.0347774660974828
D20117D357	0.619740036656733	0.0369608154888293	0	0.0486554125727979	4.02327263645644	19.7159405461711	0	0.32453196990453	0	0	0	0	0.0589882469750771	0.0079865541061249	0.0649689614554702	4.56977192347636	0.307454729788208	3.87912821637976	7.96188595916811	0	0	0	22.447167229581	13.4159847279138	0	0.009753165152641	0.342290091361698	0	0	0.0512225192497666	0	0	0	0	0	0	0.0152094169785996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044257287154908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161387279978607	0	1.16449111482854	0	0	0.0109585091479202	0	0	0	0	0	0	0.718154993706402	0	0	0	0	0.0357738736919512	0	0	0.0095783442678295	0.01901867204765	0	0	0	0	0	0	0	0.0309708999092356	0	0	0.0713545243006898	0	0	0	0	0	0	0	0	0	0	0	0.0071584551780705	0	0	0	0	0	0	0	0	0.0645365097930417	0	0	0	0.775468640626969	0	0	0	0	0	0	0	0	0	0	0.0228003238190985	0	0	0	0.0359210912791609	0	0	0	0	0	0	0	0	0	0	0	0.0029719550417953	0.159648272229693	0.0092563057958083	0	0	0	0	0	0	0.701372188764499	0	0	0	0	0	0	0	0	0.407157840725961	0.0107376827671057	7.98901	0	9.83216579037744
D20117D44	0	0.0556500437765144	0	1.20266654170241	1.74000693083846	0.0060225299053442	0	0.0225214606692873	0	0	0	0	0	0.00070029417504	0	1.75150109256479	0.0036415297102081	0.0050981415942914	0.0161908013269255	0	0.0524286905713302	0	5.09578860586329	73.358961490603	0	0.107406451939806	0	0	0	0	0	0	0	0	0	0	0.236363289959511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753329787229729	0.0003081294370176	0	0	0	0	0	0	0	0.0120824088333573	8.94600598023337	6.62744	0	0.0058824710703362
D20117D4	2.32036134650727	0.0178456511069519	0	0.0149156265628243	90.8353502915135	0.0274132717057375	0	0	0	0	0	0	0	0	0	0	0.0505595173763378	0.749498381931826	0.0004172203234356	0	0	0	0.288536300495983	0.450825524032372	0	0.0094348686776924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1772	0	0.0576427805946657
D20117D537	0.0574181885060438	0.441807772428614	0	0.00239801691127	4.54963758490705	12.2369371330222	0.0030064689633833	0	0	0	0	0	0.0084020070137408	0.01290276263452	0	1.95927824257486	0.54656889928365	1.0067644506401	13.1904620291024	0	0	0	41.8042440577256	6.62500489989541	0	0.0801546100416301	0	0	0	0	0	0	0	0	0	0	0.0520137026313904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031943732735947	0	0.112715742653987	0	2.27953876976955	0	0	0.0260650121736178	0.0436832782120158	0	0	0	0	0	2.90975193057019	0	0	0	0	0	0	0	0.0586529882588619	0.0057176597250057	0	0	0	0	0	0	0	0.138664433111759	0	0	0.0128759191616326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311178485534469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059771466295834	0.23955115204672	0.0028275124774676	0	0	0	0	0	0	0.446979614871577	0	0	0	0	0	0	0	0	0.0715915421905651	0.229171675863611	10.52176	0.0030959472063411	0
D20117D743	0.586814514860089	0.0531514296990753	0	0.0101490284239965	16.2623041305163	7.74338903307079	0.103594675960426	0	0	0	0	0	0.0249774426567823	0.0159205668978353	0.13640365236171	3.28999003304714	0.580741080527619	1.60919371940585	8.17684045174605	0	0	0	39.9348196969436	3.30431232775222	0	0.103576917380507	0.0195078000415751	0.0018024958618296	0	0.026993041477646	0	0	0	0	0	0	0.505054012910693	0	0	0	0	0	0	0	0.0003374130184705	0	0.132221506790667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535865149071032	0	0	0	0	0	0	0	0	0	0	0	0	2.6637869879256e-05	0.0363251752253453	0	0.0243558923595996	0	0	0.0072987763469161	0.184618196843163	0	0	0	0	0	1.21176558009731	0	0	0	0	0.0249330462069835	0	0	0.0165066000351789	0.0085063597814424	0	0	0	0	0	0	0	0.193941451300903	0	0	0.0030988721959534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813556063272316	0	0	0	0	0	0	0.0035872331437398	0	0	0	0	0	0	0	0.0051677467565756	0	0	0	0	0	0	0	0	0	0	0	0.0124842816834112	0.110733625088067	0.0012697384642445	0	0	0	0	0	0.0242227030102034	0.974679658881975	0	0	0	0	0	0	0	0	2.39416734829773	0.0208308142455781	11.2071	0.0451511894453388	0
D20117D76	0.924844170100243	0.015522025141168	0	0	11.8027719224361	3.74585203679969	0	0.421544092480803	0	0	0	0	0.244859719804364	0.0877252969696638	0	2.30007201066129	0.193249666602666	4.6713493838784	1.35334641178226	0	0	0	13.6380812972077	20.5713644137267	0	0.0029755840130351	0.897682894078819	0.0519003540810182	0	0	0	0	0	0	0	0	0.0894761741480656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987458441008683	0	0	0	4.950927274469	0	0	0	0	0	0	0	0	0.904296310985839	0	0	0	0	0	0	0	0	0	0.033947059075541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109679300968276	0	0	0	0	0	0	0	0	0	0	0	0.149577528069888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151972510324282	0	0	0	0	0	0	0.308843847987098	0	0	0	0	0	0.34152991261809	0	0	0.245367746343174	4.96221272115259	9.28098	0.0847406410541499	16.5745472667544
D20117PRE	1.0898277366716	1.03306035519353	0	0.0437107923693968	13.532053618141	0.003325821158541	0.0063958099202712	0	0	0	0	0	0	0.0290278401667169	0	6.32849858929608	0	3.39677810117082	1.68805524912851	0	0	0	22.2353621151904	2.17690527507748	0	0.0099317791190498	0	0.0002010111689228	0	0	0	0	0	0	0	0	0.0559085155744856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961171451689682	0	0	0	0	0	0	0	0	0	0.446189973780753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051842607839456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0418103231359447	0	0	0	0	0	0	0	0	0	0	0	0.0677681745409315	0	0	0	0	0	0	0	0	0.0008040446756912	0	0	0	0	0	0	0	0	0.0647712807497186	5.01067850270944	8.63129	0.0064963155047326	33.0881561365019
D20215D0	0	0.491344636768393	0	0	0	1.49051110812974	0	0	0	0	0	0	0	0.0002328603423481	0	0.0471588765323571	0	3.2130722046163	4.05239402257615	0	0	0	79.9704356474778	3.77641725923876	0	0.0711434917942216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015089350184163	0.0046572068469639	0	0	0	0	0	0	0	0	0.0052440149096814	6.85586	0	0.0200166750282511
D20215D16	0	2.03382677377153	0	0.0075551686501891	0.0205018604465552	8.97649024957285	0	0	0	0	0	0	0	0.085727856616291	0	0	0.0051540498591511	0.748656525615953	10.3276165043731	0	0	0	58.0767045483012	7.15867621392547	0	0.2809484891653	0	0	0	0	0	0	0	0	0	0	0.0013017054251781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085050617982921	0.0461841566730423	0	0	0	0	0	0	0	0	0.0155588979536491	12.04693	0.150637221736659	0.009023984906978
D20215D177	0	0.0356416638223208	0	0	39.5355760202654	0.111498726104569	0	0	0	0	0	0	0	0	0	0.0142975688468256	0.917080275883093	9.98489033949036	16.4312253514775	0	0	0	23.2940398055366	0.175168458895147	0	0	0.106060444065952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376766038877111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495394956987866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943379250049328	0	0	0	0	0	0.0595236237491707	0	0	0	0.0017383910106348	7.03791	1.77452537351366	0.0001673317550343
D20215D22	0	0.357998028187838	0	0.0010822577646136	0.0991274738978341	29.1784122397379	0.0491510115302084	0	0	0	0	0	0	4.14360728534282	0	0.0078050962515781	0.0352742657856282	0.0056680957502647	0.0075207742964678	0	0	0	0.179526385462269	55.0032011605692	0	0.0259741863507278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0309635780791162	0	0	0	0	0	0	0	0	8.28324	2.59144787401546	0
D20215D28	0	0.329981565110001	0	0.0057943103954603	52.1512936423091	3.26124574061652	0	0	0	0	0	0	0.0359031551068967	0.440897019431225	0	0	0.0067845394139739	0.0044021072209166	0.0010196417616377	0	0	0	0.0221575998202038	40.671088222544	0	0.0322265622163761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044374025126656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153828646539379	0	0	0.0036275716519802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030589252849131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337550444340619	0	0	0	0	0	0	0	0	0	1.95752	0.631403356646438	0.0167750678284817
D20215D37	0.006253297461371	0.885058903958196	0.0116462121514613	0	0.0511794700029944	1.1083770176957	0	0	0	0	0	0	0	0.114803445450391	0	0	0.388254377984588	23.4136318345675	0.87046787654833	0	0	0	0.289904644294258	59.7509757073642	0	0.374905140141519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003370571681306	0	0	0	0	0	0	0	0	0	11.30075	1.43262601343737	0.0008515128458037
