SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Flavobacteriales	Fusobacteriales	Hyphomicrobiales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Mycoplasmoidales	OFGB1011	OFGB1126	OFGB11739	OFGB12107	OFGB1217	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1306	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1474	OFGB14936	OFGB1539	OFGB1765	OFGB1785	OFGB2106	OFGB2404	OFGB2412	OFGB27697	OFGB2834	OFGB28369	OFGB2838	OFGB2839	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2898	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2928	OFGB2930	OFGB2937	OFGB2952	OFGB2957	OFGB2959	OFGB2960	OFGB2982	OFGB2992	OFGB2997	OFGB3002	OFGB3004	OFGB3009	OFGB3011	OFGB3012	OFGB3023	OFGB30287	OFGB3034	OFGB3038	OFGB3041	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB32310	OFGB3625	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB4355	OFGB4405	OFGB45503	OFGB45631	OFGB4605	OFGB4616	OFGB48199	OFGB49339	OFGB49665	OFGB49681	OFGB67123	OFGB72728	OFGB72899	OFGB72924	OFGB72939	OFGB73144	OFGB73178	OFGB73497	OFGB74971	OFGB7709	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78291	OFGB78699	OFGB79170	OFGB79291	OFGB79315	OFGB79330	OFGB82250	OFGB82363	OFGB84092	OFGB84486	OFGB84669	OFGB88346	OFGB88349	OFGB88381	OFGB88510	OFGB89158	OFGB92029	OFGB92040	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB9429	OFGB94449	OFGB94585	OFGB94588	OFGB94683	OFGB94730	OFGB94733	OFGB94741	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB95121	OFGB95145	OFGB9644	OFGB9660	OFGB9718	OFGB9989	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Rhodobacterales	Rhodocyclales	Selenomonadales	Sphingomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales
D21309D15	308274	6289	0	4697	2245549	0	0	0	0	0	0	0	0	0	0	0	21469	0	100919	0	0	0	590532	162068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16939945	0	5253366
D21309D181	180417	17945	0	0	14880497	14977	0	0	0	0	0	0	8615	0	21296	398005	4175515	469902	4952784	0	0	0	12508828	125270	0	0	86811	0	0	0	0	0	0	46229	0	0	42757	0	9229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4211592	4438	12724	0	311089	18022	0	5234	47742	0	0	0	11628	87915	160794	0	0	0	0	0	36138	0	0	0	0	0	0	0	0	0	14889	0	0	0	0	0	0	0	0	0	7862	5704	0	0	0	0	0	0	101458	0	0	0	0	11556	0	9801	0	0	0	10669	0	0	0	0	0	2847	0	0	0	0	0	43916	0	0	10526	0	0	0	0	0	0	0	0	0	0	0	11775	0	0	0	0	0	0	44519	17308	0	0	0	0	0	0	0	0	11295	0	217262	6069694	27034	388477
D21309D22	0	19626	0	163839	1396334	237794	0	7568	0	0	0	0	0	7675	0	0	650530	44781	26677	0	0	0	110806	3735194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487603	0	0	0	0	0	0	0	0	0	128483	344354	8389	5874456
D21309D29	214161	39569	0	12999	8576790	16832	0	11266	0	0	0	0	0	0	0	1625987	0	623414	4289860	0	0	0	32046145	4107093	0	0	0	0	0	0	0	0	0	96332	0	0	12094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10284	0	10879	0	0	0	0	5342	10351	0	0	8743	14835	62222	743358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11926	0	0	0	0	0	0	0	45445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158237	0	0	0	0	0	0	457740	0	0	0	0	0	0	0	21444	0	0	0	0	0	0	0	9337	56148	11096	0	0	0	0	0	0	0	0	389608	9225752	13124	153742
D21309D365	337890	46257	0	0	7713129	70914	12345	0	0	0	0	0	16115	199803	8927	548495	2161417	576537	8212607	0	0	0	22115409	113599	0	0	207559	0	0	0	0	0	0	31152	0	0	29857	0	10584	0	0	8762	0	0	0	0	0	0	11406	0	0	0	0	0	0	4305	0	0	0	0	0	0	0	0	0	40775	0	11726	0	30078	17171	5857	0	0	0	0	0	0	0	0	0	0	0	4556	10200	0	0	39515	0	5575	104499	0	0	7841	29379	481947	121966	0	0	0	0	4995	122284	0	0	0	0	0	0	0	0	0	4111	0	0	4459	0	0	0	0	0	0	0	4868	0	0	0	10709	0	0	99993	0	0	0	0	23916	0	10020	0	0	0	79224	0	0	0	0	0	2691	0	0	0	0	0	197741	0	0	0	0	0	0	1319346	0	0	6453	0	0	0	0	18783	0	0	0	0	0	0	37508	4935	15473	7877	0	11831	0	0	0	0	10961	0	304742	6083042	0	434990
D21309D58	474631	89707	0	46638	22685113	8782	0	0	0	0	0	0	0	13043	0	13943	20899	106622	4204320	0	0	0	16075058	168904	0	6457	0	0	0	0	0	0	0	96901	0	0	11601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17472	0	8389	1273063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35398	0	0	113679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11343	0	0	0	0	0	0	0	0	0	0	8396927	6007	11532
D21309PRE	266256	23096	0	9085	3575656	9330	0	0	0	0	0	0	8043	1086750	119331	441062	347444	1084550	4724551	0	0	0	16441564	1030640	0	0	503608	0	0	0	0	0	0	51710	0	0	29427	0	8057	0	0	0	0	0	0	0	0	0	0	0	39002	0	0	0	0	0	0	0	0	0	0	7192	0	0	0	15546	0	0	0	12327	12264	0	0	0	0	8165	0	5933	8653	0	0	0	6182605	0	5390	0	0	17634	0	0	24928	0	0	0	18973	217714	22984	0	0	0	0	4887	11385	0	0	0	0	0	0	0	0	0	108733	0	0	0	0	0	0	0	0	0	4701	0	0	0	0	0	0	0	152436	0	0	0	0	33534	0	20275	0	0	0	24527	0	0	0	0	0	0	0	0	0	0	0	99479	0	0	0	0	0	0	700704	0	0	0	0	0	0	0	11617	0	0	0	0	0	0	11933	0	11554	0	0	0	0	0	0	0	0	0	103361	5676119	9234	3151761
D21376D20	8172	13896	0	10680	21153223	99185	26597	0	0	0	0	0	10240	11540	118564	781168	0	5121645	3192150	0	0	0	7569904	836231	0	56275	0	0	0	0	0	0	0	8173	0	0	11723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18987	0	11310	292419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31412	0	0	0	0	0	0	0	28666	0	0	5787523	166180	1367749
D21376D358	0	158752	0	10178	10559621	526141	18227	0	0	0	0	0	25183	6817	60777	1460932	18186	1483452	4952339	0	0	0	23503368	5710275	0	18053	249625	0	0	32364	0	9760	0	0	0	0	26530	0	0	0	0	0	0	0	0	0	0	0	0	4464	0	0	0	0	0	0	0	0	0	1074458	0	0	0	4356	0	0	12045	0	0	0	0	0	0	11896	0	0	0	0	0	0	0	0	0	3995	25524	0	892538	9707	0	4890	5996	0	0	0	0	43448	1372251	0	0	0	0	5795	0	0	0	0	0	0	0	0	0	0	0	5146	8794	0	0	0	0	341612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142019	0	0	0	0	0	0	5649	0	0	0	0	30871	0	0	0	0	0	0	0	0	0	0	0	0	27840	5066	8718	0	0	0	14537	0	0	0	0	52257	0	0	0	0	0	0	0	0	0	907489	7487602	13014	457282
D21376D50	0	17000	0	0	13248066	31705	41098	0	0	0	0	0	68068	444876	400880	916538	0	887105	7324426	0	0	0	16266321	203132	0	19861	183792	0	0	0	0	26057	0	27991	0	17190	27766	0	0	0	0	0	23266	0	0	0	0	5756	30742	8216	0	0	0	0	0	0	0	10814	7130	639346	0	0	7346	0	7000	0	0	37126	22197	0	15582	0	0	11650	0	0	6292	0	0	0	0	0	0	4498	10013	0	0	11105	12299	5533	10015	44576	16296	7293	19915	1567873	236946	15294	44103	0	0	7586	793977	0	0	0	113910	0	0	12920	0	0	0	0	0	10071	189178	0	0	0	0	0	0	7901	0	0	0	12839	0	0	0	0	0	0	0	54418	13962	466636	128654	10957	0	104287	0	0	6676	0	49040	0	0	0	0	0	0	27296	0	0	7561	0	0	0	0	0	21988	0	0	0	22403	0	13895	0	0	6741	0	0	24056	0	0	167208	0	0	0	0	0	0	0	58592	6472	70981	6201738	8439	446027
D21376D6	0	65454	0	0	6405387	13623	0	0	0	0	0	0	0	1249245	0	399402	20638	67118	8602231	0	0	0	24149458	2980497	0	62646	32779	0	0	0	0	0	0	0	0	0	8039	0	0	0	0	0	15224	9502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10481	0	0	0	0	0	0	0	0	0	0	0	0	0	15681	0	4194	0	0	0	5931	197749	33160	28800	0	0	0	0	0	0	0	7007	0	0	0	0	0	0	0	0	9727	0	0	16344	0	0	0	0	0	0	0	0	0	0	12160	0	0	0	0	0	0	0	24328	0	12288	0	0	0	42518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10668	0	0	0	7940	0	9086	0	0	4858	0	0	0	0	0	0	0	0	0	197979	9012650	35271	586861
D21376D95	0	48905	0	0	16347890	751720	33826	0	44915	0	0	0	83446	667433	351024	754288	19875	404530	9809256	0	0	0	17049098	806271	0	51980	144866	0	0	12860	0	20814	0	51158	0	10165	16965	0	0	0	76577	0	42774	0	0	0	0	4194	172353	0	0	0	0	0	0	0	6474	13672	8895	781336	6778	0	8814	4045	0	0	0	20559	27996	0	10911	0	0	37768	0	0	5608	0	0	0	0	0	0	5893	17822	0	0	32552	9071	6789	0	31395	19878	11815	137525	2075841	90822	0	83404	5717	0	11806	659111	0	7672	0	169900	0	0	15003	0	0	0	0	0	10845	115464	0	6946	0	0	0	0	7064	0	0	0	13506	9400	0	0	0	0	0	0	10253	375377	127924	97125	14067	0	61078	0	0	7065	0	7339	0	0	0	0	12481	0	46272	0	0	4953	0	0	0	0	0	7195	9723	0	0	43083	0	5442	0	0	10172	0	0	7878	17398	0	41689	0	0	0	0	0	0	0	45760	0	276680	3581865	28188	39737
D21376PRE	107563	128227	0	0	3954787	59325	63483	0	5137	0	0	0	56216	1358579	286491	727956	16008	629595	7831049	0	0	0	6837207	1223111	0	61125	457922	7574	0	18703	8538	14423	0	19897	0	12678	26746	12564	0	7152	148370	0	29585	0	0	0	0	10728	331810	9984	232519	0	0	0	0	0	0	0	5706	207527	0	0	0	4182	0	0	0	20228	11531	0	11533	0	0	0	4130	0	9508	9794	0	1177961	274605	3971	11674	4154	6389	0	0	11255	14590	4631	40515	67898	15501	0	27859	1100936	47390	15971	39357	6963	0	14904	822578	0	7596	0	253590	0	0	33619	0	0	0	6219	0	13774	12126	0	0	0	0	0	0	7961	0	17127	0	22380	0	0	0	0	7566	0	0	54892	280226	226966	631421	26371	0	1616866	1917	24810	2450	0	21419	0	0	21667	0	154674	0	91078	0	0	7873	0	0	0	0	0	7769	16565	0	0	49375	0	14873	0	0	39178	0	0	66560	17809	0	57580	0	0	0	0	0	0	0	61615	5979	271938	7017604	0	117443
D21590D19	982408	16376	0	0	8764640	0	0	6101	0	0	0	0	22548	0	0	84125	0	3582950	2010219	0	26129	0	7106390	19896331	0	0	0	0	0	0	0	0	0	13765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11322	0	0	7424	0	0	0	0	0	387117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21031	0	0	0	21137	8987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3721075	204489	5568293
D21590D6	223076	145033	0	0	4720245	7452	0	0	0	0	0	0	0	0	0	2635563	14870	1553623	2966040	0	0	0	21057222	710852	0	0	0	0	0	0	0	0	0	11565	0	0	23398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16582	0	0	0	0	0	0	0	0	0	12692	5173945	20606	8749944
D21590D97	1325369	21125	0	0	5022644	9030	0	0	30687	0	0	0	48277	0	0	616373	428527	1162791	9115463	0	0	0	17159955	73431	0	0	0	0	0	0	0	0	159740	11005	14891	0	22325	0	0	0	0	0	0	0	0	0	0	0	118343	0	0	0	78588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4450	9203	0	269435	24419	0	0	15697	0	0	8557	0	0	298654	0	0	0	0	18305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840886	0	0	0	37874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9558	0	0	0	947518	0	0	0	0	0	0	0	8713	0	0	0	0	0	0	0	0	347481	0	0	0	0	0	8903	0	0	0	0	9261995	0	3921209
D21590PRE	152864	37619	0	6160	17198307	41575	0	0	0	0	0	0	0	26265	0	101074	17703	118453	8626675	0	0	0	12511025	271123	0	0	0	0	0	0	0	0	0	0	0	0	7539	0	0	0	0	0	0	0	0	0	0	0	15293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5554	0	0	0	0	0	0	0	0	0	7128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6034087	7713	10846
D21593D-3	172038	51580	0	20571	6023743	7760112	0	0	0	0	0	0	0	82811	0	733642	112620	802084	3960371	0	0	0	31143557	462410	0	0	60286	0	0	0	0	0	0	0	0	0	39267	0	0	0	242816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13076	0	0	0	0	0	0	0	0	0	0	0	0	6332	10547	0	0	0	0	4001	20842	0	0	6813	0	10325	822290	0	0	0	0	0	0	0	0	4134	0	0	0	0	0	0	0	0	0	0	10829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4317	0	0	0	0	0	0	0	0	0	0	0	29402	0	0	0	0	0	0	0	0	115478	0	25534	0	0	0	0	0	0	25200	274492	4103917	99164	27417
D21593D7	2032434	67932	0	5541	12896698	2240573	0	0	0	0	0	0	0	145141	0	1085151	19200	1343634	2648059	0	0	0	24516512	202271	0	0	0	0	0	0	0	0	0	0	0	0	82505	0	0	0	17645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26382	0	0	6350	0	0	1832779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3648	0	0	0	0	0	0	0	0	0	0	0	12017	0	0	0	0	0	0	0	0	5142	0	0	0	0	0	0	0	0	29863	64558	1192148	0	0
D21593PRE	196345	134168	0	14433	5326139	9212858	0	0	0	0	0	0	0	168262	0	1033364	443206	802517	3773671	0	0	0	28024684	867924	0	5723	61214	0	0	0	0	0	0	0	0	0	12785	0	0	0	139736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3697	0	0	0	0	0	0	31377	0	0	6147	0	73058	1522381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4434	0	0	0	0	0	0	0	0	0	0	0	21272	0	0	0	0	0	0	0	0	246210	0	0	0	0	0	0	0	0	24349	153746	1949974	15812	12222
D21630D15	8714	0	0	13349	2771685	14324	0	0	0	0	0	0	0	0	1593525	179877	0	2923037	325050	0	0	0	2110730	39268869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2749860	7925	15528
D21630D28	176321	147735	0	9212	622491	23640	0	0	2737320	0	0	0	0	18942	1186944	488995	21754	29922180	450976	0	0	0	8378139	5800813	0	14860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23466	10034	0	0	0	0	0	0	0	14251	0	2351433	6375	12883
D21630D35	38159	207929	0	10315	2593243	24132	0	0	79521	0	0	0	0	22693	833586	14462	0	22472038	55491	0	0	0	15433119	233699	0	22640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540125	28549	0
D21630D57	0	0	0	0	115954	7046	0	0	0	0	0	0	0	0	0	4307	0	0	10575	0	0	0	159496	26558625	0	0	0	12414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8778	0	0	0	0	7042034	0	13900
D21630D8	186378	27000	0	0	3919994	34003	0	0	0	0	0	0	38472	347067	42325	275942	1941200	326284	3809574	0	0	0	7376326	342745	0	0	0	0	0	9122	9290	0	0	0	0	0	5898	0	0	0	0	0	0	0	0	0	377719	0	0	0	0	0	0	9506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7639	0	0	0	0	6191	0	0	26858	0	0	21290	0	0	6583	26720	36618	15422	0	0	0	0	0	29064	0	0	0	0	0	69813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5583	0	0	0	0	0	0	0	5129	0	0	0	13633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26778	0	0	0	0	0	0	0	8636	0	73923	3585570	14936	268331
D21630D96	599111	50029	0	0	14321490	40448	40492	0	17526	0	0	0	0	10916	110496	425318	76269	6423176	4711624	0	6616	0	8060068	789141	0	6623	0	0	0	0	0	0	0	0	0	0	110354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7563	0	0	0	0	0	0	758596	8285	0	0	0	0	0	0	0	0	15317	912414	6928	1542067
D21630PRE	852943	62750	0	0	15619098	662972	62229	0	14483	0	0	0	15312	0	253101	1800965	18592	779425	8940463	0	0	0	16532917	237421	0	0	0	0	0	21568	0	0	0	42256	0	0	40036	0	0	0	0	0	0	0	0	0	0	0	0	0	20630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9734	0	0	0	43521	0	3864	0	0	0	0	0	0	148786	0	0	0	0	0	0	0	9262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32141	8576	0	0	0	0	0	0	0	0	14865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14858	0	0	0	0	0	0	0	0	0	0	0	9604	0	0	0	7959	0	0	0	0	113659	0	0	0	0	0	0	0	0	0	62534	3502538	6950	143291
D21685D0	0	14755	0	10287	62682	2135313	0	0	0	0	0	0	0	0	0	13825	0	3699227	598075	0	0	0	36067467	1374693	0	24145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20473	9606923	6267	0
D21685D15	0	54278	0	9358	69653	1921549	0	0	0	0	0	0	0	12418	0	0	0	2112318	1735547	0	0	0	43690134	885666	0	26979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13823	0	0	0	0	0	0	0	0	0	14718	8176720	19047	10490
